0x0	0xd
0xd	0x27
0xa0	0xab
0x800	0x8660x800
0x1383	0x13e8
0x6cc	0x6d3
0x6db	0x6e2
0x6ef	0x6f9
0x705	0x70c
0x701	0x705
0x730	0x74c
0x76b	0x794
0x74c	0x755
0x794	0x79d
0x174a	0x1791
0xf5e	0xf6e
0xfc9	0x1002
0x1006	0x1011
0x101a	0x102c
0x1206	0x1216
0x13e8	0x13f1
0x1568	0x15b7
0x15d6	0x164a
0x15b7	0x15c0
0x48	0x53
0x17a9	0x17bd
0x1791	0x179a
0x1805	0x180c
0x1810	0x1819
0x181d	0x182c
0x1837	0x183d
0x184b	0x1851
0x1854	0x185d
0x1863	0x1869
0x182c	0x1834
0x2023	0x2032
0x2033	0x203a
0x197	0x19f
0x1be	0x1c6
0x1d3	0x1db
0x243	0x24b
0x26f	0x277
0x2a8	0x2b0
0x2bd	0x2c5
0x2d2	0x2da
0x300	0x308
0x359	0x361
0x38d	0x395
0x3d4	0x3dc
0x3ef	0x3f7
0x407	0x40f
0x41c	0x424
0x431	0x439
0x449	0x451
0x45e	0x466
0x473	0x47b
0x488	0x490
0x49d	0x4a5
0x4de	0x4e6
0x4f3	0x4fb
0x50b	0x513
0x520	0x528
0x538	0x540
0x552	0x55a
0x56a	0x572
0x57f	0x587
0x594	0x59c
0x5fd	0x605
0x615	0x61d
0x62a	0x632
0x64b	0x653
0x2012	0x201c
0x53	0x5e
0x17ef	0x1800
0x193f	0x1948
0x19e8	0x19f9
0x7f	0x8a
0x27	0x32
0x32	0x3d
0x3d	0x48
0x5e	0x69
0x69	0x74
0x74	0x7f
0x8a	0x95
0x95	0xa0
0xab	0xb6
0xb6	0xc1
0xc1	0xcc
0xcc	0xd7
0xd7	0xe2
0xe2	0xed
0xed	0xf8
0xf8	0x103
0x103	0x10e
0x10e	0x119
0x119	0x124
0x124	0x12f
0x12f	0x13a
0x13a	0x145
0x145	0x150
0x150	0x15b
0x15b	0x166
0x166	0x171
0x171	0x17c
0x17c	0x187
0x187	0x310e
0x164a	0x1659
0x17bd	0x17d6
0x1800	0x1805
0x1834	0x1837
0x183d	0x1845
0x1845	0x184b
0x185d	0x1863
0x8660x800	0x86f0x800
0xd3fB0x365	0xda50xd3fB0x365
0xda50xd3fB0x365	0xdae0xd3fB0x365
0xe5cB0x3fb	0xecaB0x3fb
0xda50xe5cB0x3fb	0xdae0xe5cB0x3fb
0x1275B0x55e	0x12e3B0x55e
0x8660x1275B0x55e	0x86f0x1275B0x55e
0x8c9B0x27b	0x932B0x27b
0x94aB0x27b	0x95eB0x27b
0x932B0x27b	0x93bB0x27b
0x977B0x27b	0x993B0x27b
0xa09B0x27b	0xa0fB0x27b
0x9d1B0x27b	0x9dcB0x27b
0x9e5B0x27b	0x9f7B0x27b
0x9fbB0x27b	0xa09B0x27b
0xa13B0x27b	0xa1aB0x27b
0xa26B0x27b	0xa2cB0x27b
0xa39B0x27b	0xa40B0x27b
0x95eB0x27b	0x977B0x27b
0x993B0x27b	0x9cdB0x27b
0xa0fB0x27b	0xa13B0x27b
0x1955B0xb0fB0x27b	0x195eB0xb0fB0x27b
0xe3aB0x3e0	0xe4aB0x3e0
0x116bB0x4ff	0x117bB0x4ff
0x1955B0x117fB0x4ff	0x195eB0x117fB0x4ff
0x11e1B0x52c	0x11f1B0x52c
0x149eB0x636	0x14aeB0x636
0xcb8B0x2de	0xcbfB0x2de
0xcd1B0x2de	0xcd8B0x2de
0xce5B0x2de	0xcebB0x2de
0x1db0B0x2de	0x1dfaB0x2de
0x1dfeB0x2de	0x1e61B0x2de
0x1e61B0x2de	0x1e70B0x2de
0x1ee9B0xcefB0x2de	0x1f4e0x1ee9B0xcefB0x2de
0x1f4e0x1ee9B0xcefB0x2de	0x1f570x1ee9B0xcefB0x2de
0x1b16B0xc5eB0x2de	0x1b2fB0xc5eB0x2de
0x1b38B0xc5eB0x2de	0x1b3fB0xc5eB0x2de
0x1b43B0xc5eB0x2de	0x1b7dB0xc5eB0x2de
0x1b81B0xc5eB0x2de	0x1b8cB0xc5eB0x2de
0x1b95B0xc5eB0x2de	0x1ba7B0xc5eB0x2de
0x1babB0xc5eB0x2de	0x1bc3B0xc5eB0x2de
0x1bd1B0xc5eB0x2de	0x1beeB0xc5eB0x2de
0x1bfdB0xc5eB0x2de	0x1c05B0xc5eB0x2de
0x1cacB0xc5eB0x2de	0x1d0fB0xc5eB0x2de
0x1d13B0xc5eB0x2de	0x1d1eB0xc5eB0x2de
0x1d27B0xc5eB0x2de	0x1d39B0xc5eB0x2de
0x1d3dB0xc5eB0x2de	0x1d46B0xc5eB0x2de
0x1d54B0xc5eB0x2de	0x1d5aB0xc5eB0x2de
0x1d5eB0xc5eB0x2de	0x1d6cB0xc5eB0x2de
0x1c05B0xc5eB0x2de	0x1c0eB0xc5eB0x2de
0x1beeB0xc5eB0x2de	0x1bfdB0xc5eB0x2de
0x1c0eB0xc5eB0x2de	0x1ca3B0xc5eB0x2de
0x238bB0x1d4aB0xc5eB0x2de	0x238fB0x1d4aB0xc5eB0x2de
0x23daB0x1d4aB0xc5eB0x2de	0x23dfB0x1d4aB0xc5eB0x2de
0x23b0B0x1d4aB0xc5eB0x2de	0x23caB0x1d4aB0xc5eB0x2de
0x238fB0x1d4aB0xc5eB0x2de	0x2399B0x1d4aB0xc5eB0x2de
0x2399B0x1d4aB0xc5eB0x2de	0x23afB0x1d4aB0xc5eB0x2de
0x2171B0x1bc7B0xc5eB0x2de	0x21b1B0x1bc7B0xc5eB0x2de
0x2317B0x1bc7B0xc5eB0x2de	0x236dB0x1bc7B0xc5eB0x2de
0x21bbB0x1bc7B0xc5eB0x2de	0x21cfB0x1bc7B0xc5eB0x2de
0x21eeB0x1bc7B0xc5eB0x2de	0x2217B0x1bc7B0xc5eB0x2de
0x21cfB0x1bc7B0xc5eB0x2de	0x21d8B0x1bc7B0xc5eB0x2de
0x2236B0x1bc7B0xc5eB0x2de	0x225fB0x1bc7B0xc5eB0x2de
0x2217B0x1bc7B0xc5eB0x2de	0x2220B0x1bc7B0xc5eB0x2de
0x227eB0x1bc7B0xc5eB0x2de	0x22c4B0x1bc7B0xc5eB0x2de
0x225fB0x1bc7B0xc5eB0x2de	0x2268B0x1bc7B0xc5eB0x2de
0x22c4B0x1bc7B0xc5eB0x2de	0x22cdB0x1bc7B0xc5eB0x2de
0x2819B0x21b1B0x1bc7B0xc5eB0x2de	0x2828B0x21b1B0x1bc7B0xc5eB0x2de
0x287dB0x21b1B0x1bc7B0xc5eB0x2de	0x289cB0x21b1B0x1bc7B0xc5eB0x2de
0x2866B0x21b1B0x1bc7B0xc5eB0x2de	0x286dB0x21b1B0x1bc7B0xc5eB0x2de
0x28abB0x21b1B0x1bc7B0xc5eB0x2de	0x28b5B0x21b1B0x1bc7B0xc5eB0x2de
0x28b5B0x21b1B0x1bc7B0xc5eB0x2de	0x28bcB0x21b1B0x1bc7B0xc5eB0x2de
0x289cB0x21b1B0x1bc7B0xc5eB0x2de	0x28abB0x21b1B0x1bc7B0xc5eB0x2de
0x28bcB0x21b1B0x1bc7B0xc5eB0x2de	0x28f7B0x21b1B0x1bc7B0xc5eB0x2de
0x1fd7B0xcfaB0x2de	0x1fdfB0xcfaB0x2de
0x2546B0xcfaB0x2de	0x2557B0xcfaB0x2de
0x2576B0xcfaB0x2de	0x25f4B0xcfaB0x2de
0x2557B0xcfaB0x2de	0x2560B0xcfaB0x2de
0x25f4B0xcfaB0x2de	0x25fdB0xcfaB0x2de
0x24c3B0x1fcbB0xcfaB0x2de	0x2530B0x1fcbB0xcfaB0x2de
0x1f4e0x24c3B0x1fcbB0xcfaB0x2de	0x1f570x24c3B0x1fcbB0xcfaB0x2de
0x2655B0x1fe8B0xcfaB0x2de	0x26ba0x2655B0x1fe8B0xcfaB0x2de
0x26ba0x2655B0x1fe8B0xcfaB0x2de	0x26c30x2655B0x1fe8B0xcfaB0x2de
0x2743B0x1ff2B0xcfaB0x2de	0x27b0B0x1ff2B0xcfaB0x2de
0x26ba0x2743B0x1ff2B0xcfaB0x2de	0x26c30x2743B0x1ff2B0xcfaB0x2de
0x2404B0x1fbbB0xcfaB0x2de	0x2413B0x1fbbB0xcfaB0x2de
0x2414B0x1fbbB0xcfaB0x2de	0x241bB0x1fbbB0xcfaB0x2de
0x241fB0x1fbbB0xcfaB0x2de	0x243dB0x1fbbB0xcfaB0x2de
0x2455B0x1fbbB0xcfaB0x2de	0x2469B0x1fbbB0xcfaB0x2de
0x243dB0x1fbbB0xcfaB0x2de	0x2446B0x1fbbB0xcfaB0x2de
0x2469B0x1fbbB0xcfaB0x2de	0x2482B0x1fbbB0xcfaB0x2de
0x1851	0x1854
0x1869	0x186c
0x2862B0x21b1B0x1bc7B0xc5eB0x2de	0x2866B0x21b1B0x1bc7B0xc5eB0x2de
0x2933B0x21b1B0x1bc7B0xc5eB0x2de	0x2937B0x21b1B0x1bc7B0xc5eB0x2de
