0x192	0x00000000
0x197	0xac1c313
0x1be	0x1544298e
0x1d3	0x163cef35
0x243	0x21d800ec
0x26f	0x25fbf4ee
0x2a8	0x392e53cd
0x2bd	0x3f0a9f65
0x2d2	0x3f7658fd
0x300	0x3f768c06
0x359	0x3f9a8e7e
0x38d	0x437764df
0x3d4	0x467ad35a
0x3ef	0x4a610b04
0x407	0x4d4cb7a2
0x41c	0x669f618b
0x431	0x7bac29c7
0x449	0x8d068043
0x45e	0x8da5cb5b
0x473	0x99439089
0x488	0x9a454b99
0x49d	0x9cb7595a
0x4de	0x9e307dff
0x4f3	0xacf5c689
0x50b	0xb0750611
0x520	0xbf1fe420
0x538	0xc2231ad2
0x552	0xcb08a10c
0x56a	0xd67bdd25
0x57f	0xdae5f0fd
0x594	0xdc8601b3
0x5fd	0xe37c3289
0x615	0xe5789d03
0x62a	0xf2fde38b
0x64b	0xfe173b97
