0x76e
0x7c6
0x13f2
0x1408
0x15c1
0x15e5
0x15e9
0x179d
0x8860x800
0x8700x800
0xdaf0xd3fS0x365
0xdc50xd3fS0x365
0xdaf0xe5cS0x3fb
0xdc50xe5cS0x3fb
0x8700x1275S0x55e
0x8860x1275S0x55e
0x1dcdS0x2de
0x1dd5S0x2de
0x1e15S0x2de
0x1e33S0x2de
0x1f580x1ee9S0xcefS0x2de
0x1f6e0x1ee9S0xcefS0x2de
0x1c27S0xc5eS0x2de
0x1c2dS0xc5eS0x2de
0x1c33S0xc5eS0x2de
0x21f1S0x1bc7S0xc5eS0x2de
0x220aS0x1bc7S0xc5eS0x2de
0x2237S0x1bc7S0xc5eS0x2de
0x2239S0x1bc7S0xc5eS0x2de
0x2291S0x1bc7S0xc5eS0x2de
0x22f2S0x1bc7S0xc5eS0x2de
0x2221S0x1bc7S0xc5eS0x2de
0x22ceS0x1bc7S0xc5eS0x2de
0x2614S0xcfaS0x2de
0x25feS0xcfaS0x2de
0x1f580x24c3S0x1fcbS0xcfaS0x2de
0x1f6e0x24c3S0x1fcbS0xcfaS0x2de
0x26c40x2655S0x1fe8S0xcfaS0x2de
0x26da0x2655S0x1fe8S0xcfaS0x2de
0x26c40x2743S0x1ff2S0xcfaS0x2de
0x26da0x2743S0x1ff2S0xcfaS0x2de
