0x40	0x45
0x0	0x2
0x60	0xc06
0x1f	0x24
0x4	0x5
0xf	0x10
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0x9
0x9	0xc
0xd	0xf
0x10	0x12
0x12	0x14
0x14	0x19
0x19	0x1a
0x1a	0x1d
0x24	0xbfc
0x2a	0x2f
0x2f	0xbfe
0x35	0x3a
0x3a	0xc00
0x45	0xc02
0x4a	0x4d
0x50	0x55
0x55	0xc04
0x5b	0x60
0x66	0x6b
0x6b	0xc08
0x70	0x73
0x75	0x76
0x76	0x79
0x7a	0x7d
0x7d	0x80
0x84	0x87
0x87	0x8a
0x8c	0x8e
0x8e	0x8f
0x8f	0x92
0x93	0x96
0x99	0x9c
0x9c	0x9f
0x9f	0xa0
0xa0	0xa1
0xa1	0xa4
0xa4	0xa5
0xa5	0xa6
0xa6	0xa9
0xaa	0xad
0xb0	0xb1
0xb1	0xb3
0xb3	0xb5
0xb5	0xb7
0xb7	0xb8
0xb8	0xb9
0xb9	0xba
0xba	0xbd
0xbf	0xc2
0xc2	0xc5
0xc5	0xc6
0xc6	0xc7
0xc7	0xca
0xca	0xcb
0xcb	0xcc
0xcc	0xcf
0xd0	0xd3
0xd5	0xd7
0xd7	0xd9
0xd9	0xdb
0xdb	0xdc
0xdc	0xde
0xde	0xdf
0xdf	0xe3
0xe3	0xe5
0xe5	0xe8
0xe8	0xe9
0xe9	0xec
0xec	0xed
0xed	0xee
0xee	0xf5
0xf5	0xf6
0xf6	0xf7
0xf7	0xfa
0xfb	0xfe
0x101	0x103
0x103	0x106
0x106	0x107
0x107	0x108
0x108	0x109
0x109	0x10c
0x10d	0x110
0x113	0x115
0x115	0x117
0x117	0x11a
0x11a	0x11d
0x11d	0x11f
0x11f	0x120
0x120	0x121
0x121	0x128
0x128	0x129
0x129	0x12a
0x12a	0x12b
0x12b	0x12e
0x12f	0x132
0x13a	0x13d
0x13f	0x141
0x141	0x142
0x142	0x145
0x146	0x149
0x14c	0x14f
0x14f	0x152
0x170	0x172
0x172	0x173
0x173	0x176
0x177	0x17a
0x17d	0x180
0x180	0x183
0x183	0x184
0x184	0x185
0x185	0x188
0x188	0x189
0x189	0x18a
0x18a	0x18d
0x18e	0x191
0x194	0x195
0x195	0x197
0x197	0x199
0x199	0x19b
0x19b	0x19c
0x19c	0x19d
0x19d	0x19e
0x19e	0x1a1
0x1a3	0x1a6
0x1a6	0x1a9
0x1a9	0x1aa
0x1aa	0x1ab
0x1ab	0x1ae
0x1ae	0x1af
0x1af	0x1b0
0x1b0	0x1b3
0x1b4	0x1b7
0x1b9	0x1bb
0x1bb	0x1bd
0x1bd	0x1bf
0x1bf	0x1c0
0x1c0	0x1c2
0x1c2	0x1c4
0x1c4	0x1c6
0x1c6	0x1c9
0x1c9	0x1ca
0x1ca	0x1cd
0x1cd	0x1d0
0x1d0	0x1d2
0x1d2	0x1d5
0x1d5	0x1d6
0x1d6	0x1d9
0x1d9	0x1da
0x1da	0x1db
0x1db	0x1e2
0x1e2	0x1e3
0x1e3	0x1e4
0x1e4	0x1e7
0x1e8	0x1eb
0x1ee	0x1f0
0x1f0	0x1f3
0x1f3	0x1f4
0x1f4	0x1f5
0x1f5	0x1f6
0x1f6	0x1f9
0x1fa	0x1fd
0x200	0x202
0x202	0x204
0x204	0x207
0x207	0x20a
0x20a	0x20c
0x20c	0x20d
0x20d	0x20e
0x20e	0x215
0x215	0x216
0x216	0x217
0x217	0x218
0x218	0x21b
0x21c	0x21f
0x225	0x227
0x227	0x228
0x228	0x22c
0x22c	0x22d
0x22d	0x22e
0x22e	0x230
0x230	0x231
0x231	0x233
0x233	0x236
0x236	0x237
0x237	0x239
0x242	0x244
0x244	0x24a
0x24b	0x24e
0x24e	0x252
0x257	0x260
0x262	0x265
0x265	0x268
0x268	0x269
0x269	0x26a
0x26a	0x26d
0x26d	0x26e
0x26e	0x26f
0x26f	0x272
0x273	0x276
0x278	0x27a
0x27a	0x27c
0x27c	0x27e
0x27e	0x27f
0x27f	0x281
0x281	0x282
0x282	0x286
0x286	0x288
0x288	0x28b
0x28b	0x28c
0x28c	0x28f
0x28f	0x290
0x290	0x291
0x291	0x298
0x298	0x299
0x299	0x29a
0x29a	0x29d
0x29e	0x2a1
0x2a4	0x2a6
0x2a6	0x2a9
0x2a9	0x2aa
0x2aa	0x2ab
0x2ab	0x2ac
0x2ac	0x2af
0x2b0	0x2b3
0x2b6	0x2b8
0x2b8	0x2ba
0x2ba	0x2bd
0x2bd	0x2c0
0x2c0	0x2c2
0x2c2	0x2c3
0x2c3	0x2c4
0x2c4	0x2cb
0x2cb	0x2cc
0x2cc	0x2cd
0x2cd	0x2ce
0x2ce	0x2d1
0x2d2	0x2d5
0x2db	0x2dd
0x2dd	0x2de
0x2de	0x2e2
0x2e2	0x2e3
0x2e3	0x2e4
0x2e4	0x2e6
0x2e6	0x2e7
0x2e7	0x2e9
0x2e9	0x2ec
0x2ec	0x2ed
0x2ed	0x2ef
0x2f8	0x2fa
0x2fa	0x300
0x301	0x304
0x304	0x308
0x30d	0x316
0x318	0x31a
0x31a	0x31b
0x31b	0x31e
0x31f	0x322
0x325	0x328
0x328	0x32b
0x372	0x375
0x375	0x378
0x37a	0x37c
0x37c	0x37e
0x37e	0x380
0x380	0x381
0x381	0x382
0x382	0x383
0x383	0x384
0x384	0x386
0x386	0x388
0x388	0x38a
0x38a	0x38b
0x38b	0x38c
0x38c	0x38d
0x38d	0x38e
0x38e	0x38f
0x38f	0x392
0x393	0x397
0x397	0x39a
0x3ac	0x3af
0x3af	0x3b2
0x3b4	0x3b6
0x3b6	0x3b8
0x3b8	0x3ba
0x3ba	0x3bb
0x3bb	0x3bc
0x3bc	0x3bd
0x3bd	0x3be
0x3be	0x3c0
0x3c0	0x3c2
0x3c2	0x3c4
0x3c4	0x3c5
0x3c5	0x3c6
0x3c6	0x3c7
0x3c7	0x3c8
0x3c8	0x3c9
0x3c9	0x3cc
0x3cd	0x3d1
0x3d1	0x3d4
0x3d6	0x3d9
0x3d9	0x3db
0x3db	0x3dd
0x3dd	0x3df
0x3df	0x3e0
0x3e0	0x3e1
0x3e1	0x3e4
0x3e4	0x3e6
0x3e6	0x3ed
0x3ee	0x3f0
0x3f0	0x3f2
0x3f2	0x3f5
0x3f5	0x3ff
0x3ff	0x402
0x402	0x403
0x403	0x407
0x407	0x409
0x409	0x40c
0x40c	0x40d
0x40d	0x410
0x411	0x413
0x413	0x416
0x416	0x418
0x418	0x419
0x419	0x41b
0x41b	0x41c
0x41c	0x41d
0x41d	0x41f
0x41f	0x420
0x420	0x422
0x423	0x425
0x426	0x427
0x427	0x429
0x429	0x42c
0x42c	0x42d
0x42e	0x431
0x433	0x43d
0x43d	0x440
0x441	0x444
0x447	0x44a
0x44c	0x44f
0x44f	0x452
0x459	0x45b
0x45b	0x45e
0x45e	0x461
0x463	0x465
0x465	0x467
0x467	0x469
0x469	0x46a
0x46a	0x46b
0x46b	0x46c
0x46c	0x46d
0x46d	0x46f
0x46f	0x471
0x471	0x473
0x473	0x474
0x474	0x475
0x475	0x476
0x476	0x477
0x477	0x478
0x478	0x47b
0x47c	0x47f
0x47f	0x482
0x496	0x499
0x499	0x49c
0x49e	0x4a0
0x4a0	0x4a2
0x4a2	0x4a4
0x4a4	0x4a5
0x4a5	0x4a6
0x4a6	0x4a7
0x4a7	0x4a8
0x4a8	0x4aa
0x4aa	0x4ac
0x4ac	0x4ae
0x4ae	0x4af
0x4af	0x4b0
0x4b0	0x4b1
0x4b1	0x4b2
0x4b2	0x4b3
0x4b3	0x4b6
0x4b7	0x4b9
0x4b9	0x4bb
0x4bb	0x4bd
0x4bd	0x4be
0x4be	0x4c0
0x4c0	0x4c1
0x4c1	0x4c4
0x4c5	0x4c7
0x4c7	0x4c8
0x4c8	0x4cc
0x4cc	0x4ce
0x4ce	0x4d0
0x4d1	0x4d3
0x4d3	0x4d6
0x4d6	0x4d8
0x4d8	0x4db
0x4db	0x4dd
0x4de	0x4e1
0x4e2	0x4e4
0x4e4	0x4e6
0x4e6	0x4e9
0x4e9	0x4ec
0x4ed	0x4ef
0x4ef	0x4f3
0x4f3	0x4f5
0x4f5	0x4f8
0x4f8	0x4fa
0x4fc	0x51d
0x51d	0x520
0x520	0x523
0x525	0x528
0x528	0x529
0x529	0x52b
0x52b	0x52d
0x52d	0x52f
0x52f	0x530
0x530	0x533
0x533	0x535
0x538	0x539
0x539	0x53c
0x53c	0x53d
0x53f	0x543
0x543	0x544
0x544	0x546
0x547	0x54b
0x54b	0x54e
0x550	0x552
0x552	0x555
0x555	0x558
0x55a	0x55c
0x55c	0x55e
0x55e	0x560
0x560	0x561
0x561	0x562
0x562	0x563
0x563	0x564
0x564	0x567
0x568	0x56b
0x56d	0x572
0x572	0x575
0x577	0x57b
0x57b	0x57e
0x660	0x662
0x662	0x665
0x665	0x668
0x66a	0x66c
0x66c	0x66e
0x66e	0x670
0x670	0x671
0x671	0x672
0x672	0x673
0x673	0x674
0x674	0x676
0x676	0x678
0x678	0x67a
0x67a	0x67b
0x67b	0x67c
