0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x160e	0x1626
0x16f1	0x16fc
0x35a5	0x35d50x3599
0x3e6a	0x3ea1
0x354	0x5391
0x1c6	0x1d2
0xf7	0x103
0x95	0xa1
0x6f	0x7b
0xd1	0xdd
0x164	0x170
0x13e	0x14a
0x1a0	0x1ac
0x2a0	0x2ac
0x23e	0x24a
0x218	0x224
0x27a	0x286
0x30d	0x319
0x2e7	0x2f3
0x3b6	0x3c9
0x46a	0x47d
0x4b7	0x4ca
0x508	0x51b
0xf91	0xfb5
0x54b	0x55e
0x575	0x588
0x5df	0x5f2
0x11e2	0x1223
0x62d	0x640
0x69f	0x6b3
0x6b7	0x6ce
0x6d2	0x6e0
0x6e4	0x702
0x706	0x720
0x724	0x732
0x736	0x754
0x1599	0x15aa
0x7c4	0x7d7
0x82a	0x83d
0x878	0x88b
0x1a1c	0x1a64
0x8ea	0x8fd
0x978	0x98b
0x9a2	0x9b5
0x1d10	0x1d1c
0x9f2	0xa05
0xa2b	0xa3e
0xa64	0xa77
0xa94	0xaa7
0x20ff	0x211b
0xae2	0xaf5
0x21f4	0x2200
0xb0c	0xb1f
0xb3f	0xb52
0xb78	0xb8b
0xbab	0xbbe
0xbde	0xbf1
0xc08	0xc1b
0x26d1	0x26d90x26d1
0x2720	0x2773
0xc4d	0xc60
0xc88	0xc9b
0x27da	0x27f3
0xcc0	0xcd3
0xcf6	0xd09
0xd35	0xd48
0xd89	0xd8f
0x2da3	0x2db2
0xea4	0xebe
0xece	0xed4
0xee4	0xee9
0xf23	0xf6c
0x1007	0x1021
0x1031	0x1037
0x1047	0x104c
0x1086	0x10cf
0x10db	0x10f5
0x1105	0x110b
0x111b	0x1120
0x123e	0x124c
0x124c	0x1260
0x1279	0x1293
0x12a3	0x12a9
0x12b9	0x12be
0x13bd	0x13d7
0x13e7	0x13ed
0x13fd	0x1402
0x2fc7	0x2fd3
0x1452	0x1468
0x14a2	0x14c5
0x14e6	0x14eb
0x14eb	0x14f5
0x15b2	0x15b8
0x15c0	0x15c5
0x15fb	0x160e
0x16ea	0x16f1
0x17c5	0x17df
0x17ef	0x17f5
0x1805	0x180a
0x187e	0x1898
0x18a8	0x18ae
0x18be	0x18c3
0x18fd	0x193f
0x1982	0x1998
0x1a68	0x1a73
0x1a7c	0x1a8e
0x1b40	0x1b56
0x1c31	0x1c4b
0x1c5b	0x1c61
0x1c71	0x1c76
0x1cb0	0x1cf9
0x1d5b	0x1d74
0x1daa	0x1db3
0x3520	0x3529
0x1e2a	0x1e96
0x1e9a	0x1ea5
0x1eae	0x1ec1
0x1ef0	0x1f0a
0x1f1a	0x1f20
0x1f30	0x1f35
0x1f6f	0x1fb1
0x3599	0x35a5
0x202b	0x2045
0x2055	0x205b
0x206b	0x2070
0x20aa	0x20fb
0x216d	0x2187
0x2197	0x219d
0x21ad	0x21b2
0x3644	0x364f
0x223f	0x2258
0x228e	0x2297
0x233a	0x2354
0x2364	0x236a
0x237a	0x237f
0x23b9	0x23d0
0x23e3	0x23e8
0x2413	0x242d
0x243d	0x2443
0x2453	0x2458
0x2492	0x24d4
0x24e0	0x24f6
0x255b	0x2575
0x2585	0x258b
0x259b	0x25a0
0x2605	0x261f
0x262f	0x2635
0x2645	0x264a
0x2684	0x26cd
0x2777	0x2782
0x278b	0x279d
0x2829	0x2832
0x28c2	0x28cd
0x3851	0x3859
0x2923	0x292a
0x38ec	0x38fb
0x2971	0x29d9
0x29dd	0x29e8
0x29f1	0x2a03
0x2a5a	0x2a5c
0x2a6e	0x2a84
0x2ad1	0x2aeb
0x2afb	0x2b01
0x2b11	0x2b16
0x2b50	0x2b99
0x2bf9	0x2c0f
0x2c49	0x2c58
0x2de8	0x2df7
0x39f4	0x3a03
0x2f27	0x2f76
0x2f7a	0x2f85
0x3860	0x386c
0x386d	0x3874
0x3e61	0x3e6a
0x3a39	0x3a48
0x3eb0	0x3ebb
0x5393	0x362
0x3aa	0x3b2
0x3d4	0x3dc
0x45e	0x466
0x4ab	0x4b3
0x4d5	0x4dd
0x4fc	0x504
0x53f	0x547
0x569	0x571
0x593	0x59b
0x5be	0x5c6
0x5d3	0x5db
0x60c	0x614
0x621	0x629
0x654	0x65c
0x669	0x671
0x67e	0x686
0x693	0x69b
0x78e	0x796
0x7a3	0x7ab
0x7b8	0x7c0
0x7eb	0x7f3
0x81e	0x826
0x857	0x85f
0x86c	0x874
0x89f	0x8a7
0x8b4	0x8bc
0x8c9	0x8d1
0x8de	0x8e6
0x911	0x919
0x942	0x94a
0x957	0x95f
0x96c	0x974
0x996	0x99e
0x9c9	0x9db
0x9e6	0x9ee
0xa1f	0xa27
0xa58	0xa60
0xa88	0xa90
0xac1	0xac9
0xad6	0xade
0xb00	0xb08
0xb33	0xb3b
0xb6c	0xb74
0xb9f	0xba7
0xbd2	0xbda
0xbfc	0xc04
0xc2c	0xc34
0xc41	0xc49
0xc7c	0xc84
0xcb4	0xcbc
0xcea	0xcf2
0xd14	0xd1c
0xd29	0xd31
0xd5c	0xd64
0x3ec6	0x3ef6
0x1e	0x29
0x2d51	0x2d9b
0x3d15	0x3d5f
0x29	0x34
0x34	0x3f
0x4a	0x55
0x55	0x60
0x7b	0x86
0x86	0x91
0xa1	0xac
0xac	0xb7
0xb7	0xc2
0xc2	0xcd
0xdd	0xe8
0xe8	0xf3
0x103	0x10e
0x10e	0x119
0x119	0x124
0x124	0x12f
0x12f	0x13a
0x14a	0x155
0x155	0x160
0x170	0x17b
0x17b	0x186
0x186	0x191
0x191	0x19c
0x1ac	0x1b7
0x1b7	0x1c2
0x1d2	0x1dd
0x1dd	0x1e8
0x1e8	0x1f3
0x1f3	0x1fe
0x1fe	0x209
0x209	0x214
0x224	0x22f
0x22f	0x23a
0x24a	0x255
0x255	0x260
0x260	0x26b
0x26b	0x276
0x286	0x291
0x291	0x29c
0x2ac	0x2b7
0x2b7	0x2c2
0x2c2	0x2cd
0x2cd	0x2d8
0x2d8	0x2e3
0x2f3	0x2fe
0x2fe	0x309
0x319	0x324
0x324	0x32f
0x32f	0x33a
