0xf12
0x1075
0x1149
0x12e7
0x142b
0x1491
0x1833
0x18ec
0x19c1
0x1b7f
0x1c9f
0x1f5e
0x2099
0x21db
0x23a8
0x2481
0x251f
0x25c9
0x2673
0x2aad
0x2b3f
0x2c38
0x3beb0x3065
0x3c170x3065
0x3beb0x373eS0x23ec
0x3c170x373eS0x23ec
0x1390S0x660
0x177fS0x79a
0x1b0fS0x8d5
0x3beb0x3b5dS0x36c5S0x22de
0x3c170x3b5dS0x36c5S0x22de
