0xf07
0x106a
0x113e
0x12dc
0x1420
0x1486
0x1828
0x18e1
0x19b6
0x1b74
0x1c94
0x1f53
0x208e
0x21d0
0x239d
0x2476
0x2514
0x25be
0x2668
0x2aa2
0x2b34
0x2c2d
0x3cda0x3065
0x3cca0x3065
0x3cbe0x3065
0x3c110x3065
0x3c0d0x3065
0x3be90x3065
0x3be90x373eS0x23ec
0x3c110x373eS0x23ec
0x3c0d0x373eS0x23ec
0x3cbe0x373eS0x23ec
0x3cca0x373eS0x23ec
0x3cda0x373eS0x23ec
0x1385S0x660
0x1774S0x79a
0x1b04S0x8d5
0x3be90x3b5dS0x36c5S0x22de
0x3c110x3b5dS0x36c5S0x22de
0x3c0d0x3b5dS0x36c5S0x22de
0x3cbe0x3b5dS0x36c5S0x22de
0x3cca0x3b5dS0x36c5S0x22de
0x3cda0x3b5dS0x36c5S0x22de
