0x0	__function_selector__
0xef	getRoleAdmin(bytes32)
0x131	grantRole(bytes32,address)
0x17f	renounceRole(bytes32,address)
0x1cd	TOKEN_TYPE()
0x1eb	exitTokens(address,address,bytes)
0x2e6	getRoleMember(bytes32,uint256)
0x35e	hasRole(bytes32,address)
0x3c4	DEFAULT_ADMIN_ROLE()
0x3e2	TRANSFER_EVENT_SIG()
0x400	initialize(address)
0x444	getRoleMemberCount(bytes32)
0x486	revokeRole(bytes32,address)
0x4d4	lockTokens(address,address,address,bytes)
0x5ad	MANAGER_ROLE()
0xc65	0xc65
0x117a	0x117a
0x1182	0x1182
0x1215	0x1215
0x134d	0x134d
0x16e7	0x16e7
0x1717	0x1717
0x17c3	0x17c3
0x17d1	0x17d1
0x17e6	0x17e6
0x1816	0x1816
0x1846	0x1846
0x187f	0x187f
0x1933	0x1933
0x19eb	0x19eb
0x1af7	0x1af7
0x1b2b	0x1b2b
0x1b9b	0x1b9b
0x1c83	0x1c83
0x1c9d	0x1c9d
0x1d1d	0x1d1d
0x1f33	()
0x1f33	fallback()
