0x40	0x41
0x0	0x2
0x60	0x63
0x4	0x5
0xf	0x10
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0x9
0x9	0xc
0xd	0xf
0x10	0x12
0x12	0x14
0x14	0x19
0x19	0x476
0x1e	0x21
0x23	0x24
0x24	0x27
0x28	0x2b
0x2b	0x2e
0x32	0x35
0x35	0x38
0x3a	0x3d
0x3d	0x40
0x41	0x42
0x42	0x45
0x45	0x46
0x46	0x47
0x47	0x4a
0x4b	0x4e
0x50	0x52
0x52	0x54
0x54	0x56
0x56	0x57
0x57	0x59
0x59	0x5a
0x5a	0x5e
0x5e	0x60
0x63	0x64
0x64	0x67
0x67	0x68
0x68	0x69
0x69	0x70
0x70	0x71
0x71	0x72
0x72	0x75
0x76	0x79
0x7c	0x7e
0x7e	0x81
0x81	0x82
0x82	0x83
0x83	0x84
0x84	0x87
0x88	0x8b
0x8e	0x90
0x90	0x92
0x92	0x95
0x95	0x98
0x98	0x9a
0x9a	0x9b
0x9b	0x9c
0x9c	0xa3
0xa3	0xa4
0xa4	0xa5
0xa5	0xa6
0xa6	0xa9
0xaa	0xad
0xb3	0xb5
0xb5	0xb6
0xb6	0xba
0xba	0xbb
0xbb	0xbc
0xbc	0xbe
0xbe	0xbf
0xbf	0xc1
0xc1	0xc4
0xc4	0xc5
0xc5	0xc7
0xd0	0xd2
0xd2	0xd8
0xd9	0xdc
0xdc	0xe0
0xe5	0xee
0x10a	0x10c
0x10c	0x10f
0x10f	0x112
0x114	0x116
0x116	0x118
0x118	0x11a
0x11a	0x11b
0x11b	0x11c
0x11c	0x11d
0x11d	0x11e
0x11e	0x121
0x122	0x125
0x125	0x126
0x126	0x12a
0x12a	0x12c
0x12c	0x12e
0x12f	0x131
0x131	0x134
0x134	0x135
0x136	0x138
0x138	0x13b
0x13b	0x13c
0x13d	0x14b
0x14b	0x14d
0x14d	0x14e
0x14e	0x151
0x151	0x152
0x154	0x158
0x158	0x159
0x159	0x15b
0x15b	0x15d
0x15f	0x163
0x163	0x166
0x169	0x16a
0x16a	0x16b
0x16b	0x16e
0x16f	0x171
0x171	0x174
0x174	0x177
0x179	0x17b
0x17b	0x17d
0x17d	0x17f
0x17f	0x180
0x180	0x181
0x181	0x183
0x183	0x185
0x185	0x189
0x189	0x18b
0x18b	0x18d
0x18d	0x193
0x193	0x196
0x196	0x197
0x197	0x19a
0x19c	0x19e
0x19f	0x1a1
0x1a1	0x1a4
0x1a4	0x1a6
0x1a6	0x1aa
0x1aa	0x1ac
0x1ac	0x1ad
0x1ad	0x1b0
0x1b2	0x1b5
0x1b5	0x1b7
0x1b7	0x1b8
0x1b8	0x1bb
0x1bb	0x1bc
0x1bc	0x1be
0x1be	0x1c0
0x1c0	0x1c1
0x1c1	0x1c4
0x1c4	0x1c5
0x1c5	0x1c8
0x1c8	0x1ca
0x1d3	0x1d7
0x1d7	0x1d9
0x1d9	0x1db
0x1db	0x1de
0x1de	0x1e1
0x1e1	0x1e2
0x1e2	0x1e6
0x1e6	0x1e8
0x1e8	0x1eb
0x1eb	0x1ec
0x1ec	0x1ef
0x1f0	0x1f2
0x1f2	0x1f5
0x1f5	0x1f7
0x1f7	0x1f8
0x1f8	0x1fa
0x1fa	0x1fb
0x1fb	0x1fc
0x1fc	0x1fe
0x1fe	0x1ff
0x1ff	0x201
0x202	0x204
0x205	0x206
0x206	0x208
0x208	0x20b
0x20b	0x20c
0x20d	0x210
0x212	0x21c
0x21c	0x21f
0x220	0x223
0x22b	0x24d
0x24d	0x24e
0x24e	0x251
0x251	0x253
0x253	0x255
0x255	0x257
0x257	0x258
0x258	0x25a
0x25a	0x25b
0x25b	0x25e
0x25f	0x265
0x265	0x268
0x26b	0x26d
0x26d	0x26f
0x26f	0x271
0x271	0x272
0x272	0x273
0x273	0x274
0x274	0x279
0x279	0x27b
0x27b	0x27d
0x27d	0x282
0x282	0x283
0x283	0x285
0x285	0x287
0x288	0x28a
0x28a	0x28b
0x28b	0x28d
0x28d	0x28f
0x28f	0x292
0x292	0x296
0x296	0x297
0x297	0x299
0x299	0x29a
0x29a	0x29d
0x29e	0x2a1
0x2a4	0x2a5
0x2a5	0x2a6
0x2a6	0x2a8
0x2a8	0x2a9
0x2a9	0x2ac
0x2ad	0x2ae
0x2ae	0x2b1
0x2b2	0x2b3
0x2b3	0x2b5
0x2bb	0x2bd
0x2bd	0x2be
0x2be	0x2bf
0x2bf	0x2c2
0x2c2	0x2c3
0x2c3	0x2c4
0x2c4	0x2c7
0x2c8	0x2cb
0x2ce	0x2d5
0x2fb	0x2ff
0x2ff	0x302
0x304	0x307
0x308	0x30a
0x30a	0x30b
0x30b	0x30f
0x30f	0x311
0x311	0x313
0x314	0x316
0x316	0x319
0x319	0x31b
0x31b	0x31e
0x31e	0x320
0x321	0x324
0x325	0x327
0x327	0x329
0x329	0x32c
0x32c	0x32f
0x330	0x332
0x332	0x336
0x336	0x338
0x338	0x33b
0x33b	0x33d
0x33f	0x360
0x363	0x364
0x364	0x365
0x365	0x367
0x476	0x477
0x478	0x479
0x47c	0x47d
0x112	0x114
0x177	0x179
0x1010x0	0x1030x0
0x1010x47a	0x1030x47a
0x2f70x0	0x2f90x0
0x2f20x0	0x2f40x0
0x2ed0x0	0x2f00x0
0x2ed0x47a	0x2f00x47a
0x2e60x0	0x2e90x0
0x2e00x0	0x2e30x0
0x2dc0x0	0x2df0x0
0x2d80x0	0x2db0x0
0x1030x0	0x1060x0
0x1030x47a	0x1060x47a
0xfb0x0	0xfe0x0
0xfb0x47a	0xfe0x47a
0xf00x0	0xf30x0
0xf00x47a	0xf30x47a
0x2f70x47a	0x2f90x47a
0x2f60x0	0x2f70x0
0x2f60x47a	0x2f70x47a
0x2f20x47a	0x2f40x47a
0x2f10x0	0x2f20x0
0x2f10x47a	0x2f20x47a
0x2ec0x0	0x2ed0x0
0x2ec0x47a	0x2ed0x47a
0x2e60x47a	0x2e90x47a
0x2e50x0	0x2e60x0
0x2e50x47a	0x2e60x47a
0x2e40x0	0x2e50x0
0x2e40x47a	0x2e50x47a
0x2e30x0	0x2e40x0
0x2e30x47a	0x2e40x47a
0x2e00x47a	0x2e30x47a
0x2df0x0	0x2e00x0
0x2df0x47a	0x2e00x47a
0x2dc0x47a	0x2df0x47a
0x2d80x47a	0x2db0x47a
0x2d70x0	0x2d80x0
0x2d70x47a	0x2d80x47a
0xfe0x0	0x1010x0
0xfe0x47a	0x1010x47a
0xf80x0	0xfb0x0
0xf80x47a	0xfb0x47a
0xf30x0	0xf60x0
0xf30x47a	0xf60x47a
0x21	0x23
0x38	0x47c
0x166	0x169
0x1b0	0x1b2
0x210	0x212
0x268	0x26b
0x302	0x304
0x361	0x363
0xc	0xd
0x27	0x478
0x4a	0x4b
0x75	0x76
0x87	0x88
0xa9	0xaa
0x121	0x122
0x16e	0x16f
0x19a	0x19c
0x1ef	0x1f0
0x21f	0x220
0x25e	0x25f
0x29d	0x29e
0x2ac	0x2ad
0x2c7	0x2c8
0x307	0x308
0x477	0x1e
0x2f00x0	0x2f10x0
0x2f00x47a	0x2f10x47a
0x2f40x0	0x2f60x0
0x2f40x47a	0x2f60x47a
0x4e	0x50
0x79	0x7c
0x8b	0x8e
0xad	0xb3
0x15d	0x15f
0x223	0x229
0x2a1	0x2a4
0x2b5	0x2bb
0x2cb	0x2ce
0x33d	0x33f
0x32f	0x330
0xd8	0xd9
0x2db0x0	0x2dc0x0
0x2db0x47a	0x2dc0x47a
0xc7	0xcf
0xcf	0xd0
0xe0	0xe5
0x12e	0x12f
0x135	0x136
0x13c	0x13d
0x152	0x154
0x19e	0x19f
0x1ca	0x1d3
0x201	0x202
0x204	0x205
0x287	0x288
0x313	0x314
0x320	0x321
0x324	0x325
0x360	0x361
0x20c	0x20d
0x2b1	0x2b2
0x2e90x0	0x2ec0x0
0x2e90x47a	0x2ec0x47a
0xf60x0	0x454S0xef0x0
0xf60x47a	0x454S0xef0x47a
