0x0	0xc
0x1a	0x2b
0x1c3e	0x1c56
0x1c91	0x1c9c
0x2068	0x2080
0x20b9	0x20c4
0x25a4	0x25f8
0x29db	0x2a0f
0x2db50x9ab	0x2dec0x9ab
0x2db50x15ce	0x2dec0x15ce
0x2db50x238e	0x2dec0x238e
0x2db50x284a	0x2dec0x284a
0x2ca60x1cc2	0x2cd60x1cc2
0x2ca60x22e9	0x2cd60x22e9
0x1a820xa19	0x1a9a0xa19
0x1a820x1a0d	0x1a9a0x1a0d
0x19fc0x9e1	0x1a070x9e1
0x19fc0x1820	0x1a070x1820
0x18950x9e1	0x18ad0x9e1
0x18950x1820	0x18ad0x1820
0xdf30x4cf	0xdfe0x4cf
0xd810x4cf	0xd990x4cf
0x10	0x1a
0x220	0x22c
0x130	0x13c
0xb8	0xc4
0x87	0x93
0xff	0x10b
0x1b3	0x1bf
0x182	0x18e
0x1ef	0x1fb
0x326	0x332
0x2ae	0x2ba
0x27d	0x289
0x2f5	0x301
0x3a9	0x3b5
0x378	0x384
0x3e5	0x3f1
0xcc5	0xd07
0xe06	0xe19
0xff7	0x102e
0x10cd	0x11260x10cd
0x1317	0x132f
0x1346	0x1359
0x13bf	0x13d2
0x1450	0x1463
0x1561	0x1574
0x15a4	0x15b7
0x15ce	0x15ec0x15ce
0x1820	0x18310x1820
0x1a0d	0x1a1e0x1a0d
0x1afe	0x1b180x1afe
0x1bc9	0x1bda
0x1cc2	0x1cdc
0x1f50	0x1f63
0x1ff3	0x2004
0x212d	0x2151
0xcad	0xcb0
0x41	0x4c
0x36	0x41
0x13d6	0x13ee
0x1404	0x1416
0x1416	0x142a
0x250a	0x2519
0x1be2	0x1be8
0x1bf0	0x1bf5
0x1c2b	0x1c3e
0xe5	0xf0
0x1c63	0x1c91
0x1ce1	0x1ce7
0x1cee	0x1d7b
0x1e2e	0x1e48
0x1d7f	0x1d8a
0x1d93	0x1da5
0x1da9	0x1df2
0x1df6	0x1e01
0x1e0a	0x1e1c
0x1ebb	0x1ed2
0x1e70	0x1e77
0x1eb3	0x1eb6
0x1f27	0x1f4b
0x200c	0x2012
0x201a	0x201f
0x2055	0x2068
0x208b	0x20b9
0x23f5	0x23fb
0x2477	0x2480
0x2ebb	0x2f19
0x25fc	0x2607
0x2610	0x2622
0x27b7	0x27bd
0x2335	0x233d0x2335
0x2865	0x286b
0x28e3	0x28ec
0x2798	0x27b2
0x29a1	0x29db
0x2991	0x29a1
0x2a33	0x2a5e
0x2a81	0x2aa7
0x2ab5	0x2aca
0x2ad7	0x2ae7
0x2af0	0x2af8
0x2579	0x25a4
0x2bbc	0x2c1c
0x2b08	0x2b6d
0x2b71	0x2b7c
0x2b85	0x2b97
0x2c20	0x2c2b
0x2c34	0x2c46
0x2c4a	0x2c4e
0x2f38	0x2f79
0x2f19	0x2f22
0x2f9a	0x2f9f
0x2f9f	0x2fac
0x2fcd	0x2fd2
0x2fca	0x2fcd
0x303d	0x3043
0x43b	0x44d
0x483	0x495
0x4a9	0x4bb
0x4cf	0x4e1
0x519	0x52b
0x55c	0x56e
0x582	0x594
0x5c0	0x5d2
0x5e6	0x5f8
0x603	0x615
0x629	0x63b
0x656	0x668
0x690	0x6a2
0x6c6	0x6d8
0x6f4	0x706
0x720	0x732
0x74e	0x760
0x76b	0x77d
0x797	0x7a9
0x7bd	0x7cf
0x7f2	0x804
0x818	0x82a
0x83d	0x84f
0x860	0x872
0x886	0x898
0x8ac	0x8be
0x8da	0x8ec
0x900	0x912
0x92e	0x940
0x968	0x97a
0x98e	0x9a0
0x9ab	0x9bd
0x9e1	0x9f3
0xa19	0xa2b
0xa3f	0xa51
0xa65	0xa77
0xab3	0xac5
0xae9	0xafb
0xb12	0xb24
0xb40	0xb52
0xba5	0xbb7
