0x0	__function_selector__
0x173	()
0x173	fallback()
0x178	setLicenseeFee(address,address,uint256)
0x191	rescueTokens(address)
0x1a8	withdrawTokens(address,uint256)
0x1bf	getStakedAmount(address,address)
0x1e9	getVaultsBalance(address)
0x210	requestReimbursement(address,uint256,address)
0x240	getLicenseeFee(address,address)
0x27c	getLicenseeVaults(address)
0x2a2	newVault(address,bool,uint64,uint32,address,uint32[],address[])
0x2b9	totalReserved(address)
0x2dc	getAvailableTokens(address)
0x2f3	initialize()
0x2fd	getVaultOwner(address)
0x330	owner()
0x342	stake(address,uint256)
0x359	balances(address,address)
0x387	getVault(address,uint256)
0x39e	setVaultOwner(address,address)
0x3b5	settings(address)
0x481	staking(address,address)
0x4cc	unstake(address)
0x4e3	transferOwnership(address)
0x4fa	getVaultsLength(address)
0x511	getVaults(address)
0x5ef	0x5ef
0x6ec	0x6ec
0x81c	0x81c
0x9bc	0x9bc
0xb2a	0xb2a
0xea0	0xea0
0x1468	0x1468
0x15a4	0x15a4
0x174c	0x174c
0x18b1	0x18b1
0x1e50	0x1e50
0x1e6f	0x1e6f
0x1ee5	0x1ee5
0x200a	0x200a
0x207f	0x207f
0x224d	0x224d
0x23af	0x23af
0x23c1	0x23c1
0x2446	0x2446
0x24b8	0x24b8
0x24d0	0x24d0
0x24dd	0x24dd
0x24fd	0x24fd
0x251d	0x251d
0x25a1	0x25a1
0x2675	0x2675
0x26a4	0x26a4
0x26eb	0x26eb
0x270b	0x270b
0x274e	0x274e
0x2768	0x2768
0x27ae	0x27ae
0x27ec	0x27ec
0x2801	0x2801
0x284f	0x284f
0x2882	0x2882
0x28a8	0x28a8
0x28c3	0x28c3
0x28e6	0x28e6
0x2908	0x2908
0x293a	0x293a
0x2954	0x2954
0x29ca	0x29ca
0x29e3	0x29e3
0x29f2	0x29f2
