0x0	0xd
0x1c	0x2e
0x54f	0x585
0xcac	0xd04
0xedd	0xeed0xea0
0xf22	0xf35
0x1290	0x129e
0x1eac	0x1eda
0xe0	0xec
0x11	0x1c
0xd3	0xe0
0x86	0x93
0x12c	0x138
0x255b	0x256d
0x528	0x54f
0x81c	0x8f8
0xb2a	0xb55
0xea0	0xedd
0xf18	0xf22
0x1468	0x14c7
0x1512	0x1525
0x1770	0x1797
0x1e6f	0x1eac
0x913	0x91e
0x992	0x99c
0x293a	0x2946
0x2908	0x2928
0x28e6	0x28fa
0x98e	0x992
0x9b0	0x9b6
0x28a8	0x28b5
0xb5f	0xc21
0xc25	0xc31
0xc60	0xc83
0xc9f	0xcac
0xd93	0xdc0
0xd08	0xd14
0xd4f	0xd5b
0xd77	0xd93
0xde3	0xde5
0x200a	0x202b
0xe83	0xe99
0xf87	0xfc9
0xfcd	0xfd9
0x1008	0x1019
0x101e	0x105e
0x1062	0x106e
0x109d	0x10ad
0x10f7	0x1122
0x114a	0x124b
0x1282	0x1285
0x12a7	0x12bd
0x12f1	0x12fd
0x1306	0x1347
0x1350	0x1388
0x1391	0x13d9
0x2954	0x2962
0x1285	0x1290
0x14cb	0x14d7
0x6a	0x76
0x17d8	0x17e8
0x1d36	0x1d46
0x1d8e	0x1d9e
0x2294	0x22a7
0x22b0	0x22d9
0x2318	0x233e
0x224d	0x2270
0x2882	0x2895
0x3a	0x46
0x2e	0x3a
0x46	0x52
0x52	0x5e
0x5e	0x6a
0x76	0x82
0x93	0x9f
0x9f	0xab
0xab	0xb7
0xb7	0xc3
0xc3	0xcf
0xec	0xf8
0xf8	0x104
0x104	0x110
0x110	0x11c
0x11c	0x128
0x138	0x143
0x143	0x14f
0x14f	0x15b
0x15b	0x167
0x167	0x3e2e
0x8f8	0x8fe
0xeed0xea0	0xf0c0xea0
0xeed0x1e6f	0xf0c0x1e6f
0x1d60x1bf	0x1e00x1bf
0x1d60x240	0x1e00x240
0x1d60x2b9	0x1e00x2b9
0x1d60x2dc	0x1e00x2dc
0x1d60x359	0x1e00x359
0x1d60x4fa	0x1e00x4fa
0x6ecB0x1b9	0x713B0x1b9
0x761B0x1b9	0x76dB0x1b9
0x7b5B0x1b9	0x7faB0x1b9
0x7feB0x1b9	0x80aB0x1b9
0x9feB0x1fa	0xa0eB0x1fa
0xa8bB0x1fa	0xa9aB0x1fa
0x9bcB0x1fa	0x9feB0x1fa
0xa2dB0x1fa	0xa47B0x1fa
0xa0eB0x1fa	0xa2dB0x1fa
0xa50B0x1fa	0xa6bB0x1fa
0xa7aB0x1fa	0xa80B0x1fa
0xaa3B0x1fa	0xafbB0x1fa
0xa80B0x1fa	0xa8bB0x1fa
0xa6bB0x1fa	0xa7aB0x1fa
0x21b9B0x398	0x21c6B0x398
0x2219B0x398	0x2228B0x398
0x28c3B0x982	0x28ccB0x982
0x28c3B0xc93	0x28ccB0xc93
0x274eB0xd1d	0x275dB0xd1d
0x274eB0x14e0	0x275dB0x14e0
0x29caB0x2571	0x29dcB0x2571
0x29caB0x257e	0x29dcB0x257e
0x2816B0x200	0x2831B0x200
0x2831B0x200	0x283bB0x200
0x277cB0x2801B0x200	0x2786B0x2801B0x200
0x2768B0x2801B0x200	0x277cB0x2801B0x200
0x18b1B0x4dd	0x1987B0x4dd
0x19d1B0x4dd	0x19dcB0x4dd
0x1a77B0x4dd	0x1aabB0x4dd
0x1abaB0x4dd	0x1ae9B0x4dd
0x1b05B0x4dd	0x1b11B0x4dd
0x1b4bB0x4dd	0x1b9bB0x4dd
0x1b9fB0x4dd	0x1babB0x4dd
0x1bb4B0x4dd	0x1c00B0x4dd
0x1c04B0x4dd	0x1c10B0x4dd
0x1c76B0x4dd	0x1cc0B0x4dd
0x1cc4B0x4dd	0x1cd0B0x4dd
0x1987B0x4dd	0x198dB0x4dd
0x28c3B0x1a67B0x4dd	0x28ccB0x1a67B0x4dd
0x270bB0xc3a	0x271dB0xc3a
0x24b8B0x2721B0xc3a	0x24ccB0x2721B0xc3a
0x24b8B0x272cB0xc3a	0x24ccB0x272cB0xc3a
0x29f2B0x273cB0xc3a	0x2a01B0x273cB0xc3a
0x24fdB0xfe2	0x250cB0xfe2
0x29caB0x2510B0xfe2	0x29dcB0x2510B0xfe2
0x24fdB0x1077	0x250cB0x1077
0x29caB0x2510B0x1077	0x29dcB0x2510B0x1077
0x24ddB0x191	0x24ecB0x191
0x29caB0x24f0B0x191	0x29dcB0x24f0B0x191
0x2675B0x1a8	0x2685B0x1a8
0x29caB0x2689B0x1a8	0x29dcB0x2689B0x1a8
0x251dB0x1bf	0x252dB0x1bf
0x29caB0x2531B0x1bf	0x29dcB0x2531B0x1bf
0x29caB0x253eB0x1bf	0x29dcB0x253eB0x1bf
0x24ddB0x1e9	0x24ecB0x1e9
0x29caB0x24f0B0x1e9	0x29dcB0x24f0B0x1e9
0x26a4B0x210	0x26b6B0x210
0x29caB0x26baB0x210	0x29dcB0x26baB0x210
0x29caB0x26c7B0x210	0x29dcB0x26c7B0x210
0x251dB0x240	0x252dB0x240
0x29caB0x2531B0x240	0x29dcB0x2531B0x240
0x29caB0x253eB0x240	0x29dcB0x253eB0x240
0x24ddB0x27c	0x24ecB0x27c
0x29caB0x24f0B0x27c	0x29dcB0x24f0B0x27c
0x24ddB0x2b9	0x24ecB0x2b9
0x29caB0x24f0B0x2b9	0x29dcB0x24f0B0x2b9
0x24ddB0x2dc	0x24ecB0x2dc
0x29caB0x24f0B0x2dc	0x29dcB0x24f0B0x2dc
0x24ddB0x2fd	0x24ecB0x2fd
0x29caB0x24f0B0x2fd	0x29dcB0x24f0B0x2fd
0x2675B0x342	0x2685B0x342
0x29caB0x2689B0x342	0x29dcB0x2689B0x342
0x251dB0x359	0x252dB0x359
0x29caB0x2531B0x359	0x29dcB0x2531B0x359
0x29caB0x253eB0x359	0x29dcB0x253eB0x359
0x2675B0x387	0x2685B0x387
0x29caB0x2689B0x387	0x29dcB0x2689B0x387
0x251dB0x39e	0x252dB0x39e
0x29caB0x2531B0x39e	0x29dcB0x2531B0x39e
0x29caB0x253eB0x39e	0x29dcB0x253eB0x39e
0x24ddB0x3b5	0x24ecB0x3b5
0x29caB0x24f0B0x3b5	0x29dcB0x24f0B0x3b5
0x251dB0x481	0x252dB0x481
0x29caB0x2531B0x481	0x29dcB0x2531B0x481
0x29caB0x253eB0x481	0x29dcB0x253eB0x481
0x24ddB0x4cc	0x24ecB0x4cc
0x29caB0x24f0B0x4cc	0x29dcB0x24f0B0x4cc
0x24ddB0x4e3	0x24ecB0x4e3
0x29caB0x24f0B0x4e3	0x29dcB0x24f0B0x4e3
0x24ddB0x4fa	0x24ecB0x4fa
0x29caB0x24f0B0x4fa	0x29dcB0x24f0B0x4fa
0x24ddB0x511	0x24ecB0x511
0x29caB0x24f0B0x511	0x29dcB0x24f0B0x511
0x277cB0x27ecB0x2930x27c	0x2786B0x27ecB0x2930x27c
0x2768B0x27ecB0x2930x27c	0x277cB0x27ecB0x2930x27c
0x277cB0x27ecB0x2930x511	0x2786B0x27ecB0x2930x511
0x2768B0x27ecB0x2930x511	0x277cB0x27ecB0x2930x511
