0x0	0xd
0x15a	0x16e
0x190	0x1a0
0xfcB0x68	0x117B0x68
0x139B0x68	0x13eB0x68
0x13eB0x68	0x14eB0x68
0x4c0B0x311B0xdeB0x68	0x4c3B0x311B0xdeB0x68
0x4ddB0x311B0xdeB0x68	0x4e7B0x311B0xdeB0x68
0x4c3B0x311B0xdeB0x68	0x4cdB0x311B0xdeB0x68
0x23cB0x11	0x254B0x11
0x4fa0x4efB0x21cB0x258B0x11	0x5020x4efB0x21cB0x258B0x11
0x4fa0x4efB0x21cB0x266B0x11	0x5020x4efB0x21cB0x266B0x11
0x4fa0x4efB0x21cB0x279B0x11	0x5020x4efB0x21cB0x279B0x11
0x4fa0x4efB0x21cB0x28cB0x11	0x5020x4efB0x21cB0x28cB0x11
0x4fa0x509B0x22fB0x29fB0x11	0x5020x509B0x22fB0x29fB0x11
0x4fa0x509B0x22fB0x2b2B0x11	0x5020x509B0x22fB0x2b2B0x11
0x4fa0x509B0x22fB0x2c5B0x11	0x5020x509B0x22fB0x2c5B0x11
