0x193	0x6fdde03
0x210	0x89bb99a
0x33f	0x95ea7b3
0x37f	0x18160ddd
0x399	0x23b872dd
0x3cf	0x2a944b19
0x3ec	0x2c4e722e
0x3f4	0x2ce9aead
0x41a	0x313ce567
0x438	0x39509351
0x464	0x4838d165
0x48a	0x557ed1ba
0x492	0x68092bd9
0x4c0	0x6d5380a2
0x565	0x70a08231
0x58b	0x74e7493b
0x5a8	0x8129fc1c
0x5b0	0x8da5cb5b
0x5d4	0x95d89b41
0x5dc	0xa457c2d7
0x608	0xa6f9dae1
0x62e	0xa9059cbb
0x65a	0xd091b550
0x662	0xdd62ed3e
0x690	0xe47d6060
0x6b6	0xebbc4965
0x163b	0x00000000
