0x0	0xc
0x1a	0x2b
0xef1	0xeff
0xf3d	0xf4b
0x1af7	0x1b0a
0x1fc3	0x1fd1
0x25f7	0x2609
0x27e0	0x28100x22e8
0x287a	0x28b1
0x29c2	0x29f9
0x10	0x1a
0x104	0x110
0xa2	0xae
0x71	0x7d
0xde	0xea
0x17c	0x188
0x14b	0x157
0x1b8	0x1c4
0x22d	0x243
0x247	0x255
0x259	0x276
0x677	0x6ac
0x787	0x79a
0x373	0x389
0x38d	0x39b
0x39f	0x3bc
0xfcd	0xfe0
0x49d	0x4b3
0x4b7	0x4c5
0x4c9	0x4e6
0x1749	0x175c
0x1a4f	0x1a62
0x58c	0x5a2
0x5a6	0x5b4
0x5b8	0x5d5
0x6b0	0x6bb
0x6c4	0x6d6
0x6da	0x6ec
0x722	0x759
0x75d	0x768
0x7d4	0x7e3
0x91e	0x959
0x969	0x9c3
0x9c7	0x9d2
0x9db	0x9ed
0x9f1	0x9f8
0xae9	0xaf3
0xb6f	0xb75
0xb41	0xb4c
0xb55	0xb67
0xb6b	0xb6f
0xb93	0xbd4
0xbd8	0xbe3
0xbec	0xbfe
0xc02	0xc5c
0xc60	0xc6b
0xc74	0xc86
0xc8a	0xce6
0xcea	0xcf5
0xcfe	0xd23
0xd27	0xd49
0xd4d	0xd5e
0xd62	0xd7a
0xd7e	0xd93
0xdab	0xdcf
0xd93	0xd9c
0xdd3	0xde4
0xde8	0xe00
0xe04	0xe19
0xe31	0xe4e
0xe19	0xe22
0xe84	0xe9b
0xecb	0xee7
0xf57	0xf60
0xf0d	0xf24
0xf25	0xf3d
0xf4c	0xf4f
0xee7	0xef1
0x101a	0x1059
0x105d	0x1068
0x1071	0x1083
0x1087	0x1098
0x10e4	0x1127
0x112b	0x1136
0x113f	0x1151
0x1155	0x1166
0x11bc	0x11fd
0x1201	0x120c
0x1215	0x1227
0x122b	0x123c
0x12fd	0x1305
0x131f	0x1340
0x1442	0x1465
0x152f	0x1539
0x15b5	0x15bb
0x1587	0x1592
0x159b	0x15ad
0x15b1	0x15b5
0x15c3	0x1604
0x1608	0x1613
0x161c	0x162e
0x1632	0x168c
0x1690	0x169b
0x16a4	0x16b6
0x16f4	0x16fc
0x1796	0x17a5
0x1865	0x18ba
0x18be	0x18c9
0x18d2	0x18e4
0x18e8	0x18ef
0x1a9c	0x1aab
0x1aef	0x1af7
0x1bc8	0x1bd5
0x1beb	0x1c35
0x1c39	0x1c44
0x1c4d	0x1c5f
0x1c63	0x1c6a
0x1c82	0x1cc3
0x1cc7	0x1cd2
0x1cdb	0x1ced
0x1cf1	0x1d4b
0x1d4f	0x1d5a
0x1d63	0x1d75
0x1d79	0x1dd5
0x1dd9	0x1de4
0x1ded	0x1e12
0x1e16	0x1e38
0x1e3c	0x1e4d
0x1e51	0x1e69
0x1e6d	0x1e82
0x1e9a	0x1ebe
0x1e82	0x1e8b
0x1ec2	0x1ed3
0x1ed7	0x1eef
0x1ef3	0x1f08
0x1f20	0x1f3d
0x1f08	0x1f11
0x1f98	0x1fb9
0x2058	0x2061
0x1fd2	0x1fe6
0x201c	0x202b
0x1fe7	0x201b
0x1fb9	0x1fc3
0x20af	0x2115
0x2721	0x2762
0x212d	0x2154
0x2115	0x211e
0x2154	0x215d
0x27d4	0x27e0
0x2369	0x23b4
0x23b8	0x23c3
0x23cc	0x23de
0x23e2	0x23ef
0x242f	0x248b
0x248f	0x249a
0x24a3	0x24b5
0x2530	0x2543
0x2543	0x254c
0x25d3	0x25ec
0x25f1	0x25f7
0x2609	0x264f
0x2667	0x267b
0x264f	0x2658
0x2694	0x26ad
0x26b1	0x26bc
0x26c5	0x26d7
0x2766	0x2771
0x277a	0x278c
0x2983	0x2989
0x299f	0x29a5
0x29ac	0x29b8
0x29b9	0x29c2
0x1df	0x1f1
0x217	0x229
0x2bd	0x2cf
0x307	0x319
0x35d	0x36f
0x3cb	0x3dd
0x401	0x413
0x42f	0x441
0x45b	0x46d
0x487	0x499
0x4f5	0x507
0x523	0x535
0x548	0x55a
0x576	0x588
0x286b	0x287a
0x2992	0x299c
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x7d	0x88
0x88	0x93
0x93	0x9e
0xae	0xb9
0xb9	0xc4
0xc4	0xcf
0xcf	0xda
0xea	0xf5
0xf5	0x100
0x110	0x11b
0x11b	0x126
0x126	0x131
0x131	0x13c
0x13c	0x147
0x157	0x162
0x162	0x16d
0x16d	0x178
0x188	0x193
0x193	0x19e
0x19e	0x1a9
0x1a9	0x1b4
0x1c4	0x1cf
0x1cf	0x1da
0x959	0x95f
0xaf3	0xb3d
0x1305	0x131f
0x1539	0x1583
0x25ec	0x25f1
0x267b	0x2694
0x299c	0x299f
0x28280x22e8	0x283c0x22e8
0x28280x286b	0x283c0x286b
0x28280x2992	0x283c0x2992
0x28100x22e8	0x28190x22e8
0x28100x286b	0x28190x286b
0x28100x2992	0x28190x2992
0x228e0x217	0x22a20x217
0x22760x217	0x227f0x217
0x21c70x217	0x21d00x217
0x21e60x217	0x22760x217
0x283c0x22e8	0x28550x22e8
0x283c0x286b	0x28550x286b
0x283c0x2992	0x28550x2992
0x22a20x217	0x22bb0x217
0x21ae0x217	0x21c70x217
0x21ae0x662B0x8da	0x21c70x662B0x8da
