0x0	__function_selector__
0x1df	accruedRewards(address)
0x217	accrue(string)
0x2bd	_become(address)
0x2e3	pendingAdmin()
0x307	setStrategy(address)
0x32d	asset()
0x335	pendingImplementation()
0x33d	getBlockNumber()
0x345	staking()
0x34d	efilAddress()
0x355	implementation()
0x35d	repayDebt(string,uint256)
0x3cb	accruedStored(address)
0x3f1	accrualBlockNumber()
0x3f9	management()
0x401	setStaking(address)
0x427	strategy()
0x42f	transfer(address,uint256)
0x45b	claim(address,uint256)
0x487	accruedDebtStored(string)
0x4f5	setCalculator(address)
0x51b	calculator()
0x523	addLiqudity(uint256)
0x540	claimAll()
0x548	setManagement(address)
0x56e	debtAccruedIndex()
0x576	minerDebts(string)
0x638	filstAddress()
0x640	admin()
0x648	accrue()
0x662	0x662
0x888	0x888
0x8a9	0x8a9
0x1bbd	0x1bbd
0x22d0	0x22d0
0x22e8	0x22e8
0x2329	0x2329
0x235f	0x235f
0x24c2	0x24c2
0x2500	0x2500
0x2525	0x2525
0x286b	0x286b
0x28c9	0x28c9
0x290b	0x290b
0x2992	0x2992
0x2a6a	0x2a6a
0x2b51	()
0x2b51	fallback()
