0x0	__function_selector__
0x18a	()
0x18a	fallback()
0x18a	buy()
0x194	currentPhase()
0x1cd	setCurrentRate(uint256)
0x1e5	changeLibAddress(address)
0x206	thisBalance()
0x22d	libAddress()
0x25e	setKYC(address[],address[])
0x25e	setTransferRight(address[],address[])
0x25e	offchainUpload(address[],uint256[])
0x28a	changeOffchainUploaderAddress(address)
0x2ab	calcVesting(address)
0x2e7	setKYCAddress()
0x2fc	currentRateM()
0x311	owner()
0x326	changeSetRateAddress(address)
0x347	replaceOwner(address)
0x37c	changeKYCAddress(address)
0x39d	allowTransfer(address)
0x3d9	setRateAddress()
0x3ee	offchainUploaderAddress()
0x403	KYC(address)
0x424	setVesting(address,uint256,uint256,uint256)
0x44e	setCurrentPhase(uint8)
0x469	calculateReward(uint256)
0x481	privateSale1Hardcap()
0x496	vesting(address)
0x4dd	transferRight(address)
0x4fe	privateSale2Hardcap()
0x513	currentRate()
0x528	token()
0x53d	claimVesting()
0x7cd	0x7cd
