0x22a	0x997	0x240	0x240
0x260	0xa10	0x269	0x269
0x2ea	0xaa7	0x2f6	0x2f6
0x31e	0xac2	0x336	0x336
0x344	0xb9a	0x34d	0x34d
0x36b	0xba0	0x336	0x336
0x38c	0xce9	0x34d	0x34d
0x3a1	0xcef	0x336	0x336
0x3cb	0xf85	0x34d	0x34d
0x3ef	0xfd2	0x336	0x336
0x491	0x1260	0x240	0x240
0x4a6	0x1281	0x336	0x336
0x4bb	0x12fa	0x336	0x336
0x4e5	0x157a	0x2f6	0x2f6
0x4fa	0x1589	0x240	0x240
0x512	0x15ac	0x34d	0x34d
0x52a	0x15e1	0x336	0x336
0x54b	0x161a	0x240	0x240
0x56c	0x162f	0x240	0x240
0x58d	0x1652	0x240	0x240
0x5a2	0x1662	0x2f6	0x2f6
0x5ba	0x1686	0x34d	0x34d
0x5db	0x16a1	0x34d	0x34d
0x5fc	0x16d4	0x608	0x608
0x677	0x1751	0x336	0x336
0x6a7	0x17a6	0x336	0x336
0x6c8	0x188f	0x336	0x336
0x6dd	0x190d	0x336	0x336
0x6fe	0x1a8e	0x2f6	0x2f6
0x713	0x1a9d	0x2f6	0x2f6
0x728	0x1aac	0x2f6	0x2f6
0x73d	0x1abb	0x269	0x269
0x752	0x1b1c	0x336	0x336
0x772	0x1b3f	0x336	0x336
0x798	0x1bb5	0x34d	0x34d
0x7ad	0x1bbb	0x336	0x336
0x81c	0x1e47	0x269	0x269
0x831	0x1ed5	0x269	0x269
0x849	0x20b9	0x336	0x336
0x86a	0x217f	0x34d	0x34d
0x87f	0x2185	0x336	0x336
0x8b0	0x238d	0x240	0x240
0x8d7	0x23bb	0x336	0x336
0x982	0x263d	0x336	0x336
0x997	0x26c5	0x9a2	0x9a2
0xac2	0x1662	0xacd	0xacd
0xafa	0x238d	0xb04	0xb04
0xb0f	0xaa7	0xb1a	0xb1a
0xd32	0x2706	0xd5f	0xd6b
0xd32	0x2706	0xd6b	0xd6b
0xd6b	0x2744	0xd7d	0xd7d
0xf70	0x2756	0xf7b	0xf7b
0xf85	0x16a1	0xf90	0xf90
0x1015	0x2706	0xd5f	0x1042
0x1015	0x2706	0x1042	0x1042
0x1042	0x2744	0x1054	0x1054
0x1247	0x2761	0x1254	0x1254
0x133d	0x2706	0xd5f	0x136a
0x133d	0x2706	0x136a	0x136a
0x136a	0x2744	0x137c	0x137c
0x156f	0x295a	0xf7b	0xf7b
0x15ac	0xce9	0x15b6	0x15b6
0x1b33	0x31b7	0xb95	0xb95
0x1bfe	0x2706	0xd5f	0x1c2b
0x1bfe	0x2706	0x1c2b	0x1c2b
0x1c2b	0x2744	0x1c3d	0x1c3d
0x1e30	0x2976	0x1e3c	0x1e3c
0x1f9b	0x2982	0x1fa4	0x1fa4
0x2185	0x162f	0x218e	0x218e
0x23fe	0x2706	0xd5f	0x242b
0x23fe	0x2706	0x242b	0x242b
0x242b	0x2744	0x243d	0x243d
0x2630	0x2a78	0x1254	0x1254
0x26c5	0x2b7c	0x26d0	0x26d0
0x2756	0x2bae	0xb95	0xb95
0x2761	0x1662	0x276f	0x276f
0x2782	0x2ceb	0x278b	0x278b
0x27c7	0x27d7	0x27e6	0x27e6
0x2814	0x3235	0x2838	0x2838
0x295a	0x2d3e	0xb95	0xb95
0x2976	0x2d3e	0xce3	0xce3
0x2a78	0x2d60	0x2a85	0x2a85
0x2a85	0x3235	0x2acf	0x2acf
0x2bae	0x2e5d	0x2bbe	0x2bbe
0x2bbe	0x2744	0x2bf9	0x2bf9
0x2c61	0x3272	0x2c98	0x2c98
0x2d3e	0x2bae	0x2d49	0x2d49
0x2d49	0x3035	0x2d55	0x2d55
0x2d75	0x31a2	0x2db5	0x2db5
0x2e5d	0x1662	0x2e69	0x2e69
0x2eac	0x238d	0x2eb6	0x2eb6
0x2ebc	0xaa7	0x2ecf	0x2ecf
0x2f6a	0x2744	0x2fae	0x2fae
0x2fae	0x31a2	0x2fe4	0x2fe4
0x3035	0x31af	0x304a	0x304a
0x3225	0x3292	0x3231	0x3231
