0x23a
0x2f1
0x32d
0x331
0x37a
0x3b0
0x3b6
0x3ba
0x3da
0x3de
0x3fc
0x413
0x418
0x41c
0x444
0x4ca
0x4d0
0x4d4
0x501
0x519
0x539
0x55a
0x57b
0x5a9
0x5c9
0x5ea
0x603
0x686
0x68c
0x690
0x693
0x696
0x6b6
0x6ec
0x760
0x781
0x785
0x7be
0x7df
0x7e6
0x7ed
0x838
0x858
0x887
0x895
0x89e
0x8bf
0x8c5
0x8e4
0x903
0x909
0x90d
0x935
0x991
