0x0	0xd
0xd	0x3b
0x76	0x82
0xb4	0xc7
0x495	0x4f9
0x15c	0x16f
0x25d	0x2b6
0x2ba	0x2c8
0x2cc	0x2ea
0x34e	0x361
0x3bf	0x3d2
0x410	0x423
0x99d	0xa01
0x51a	0x51f
0x51f	0x52c
0x530	0x541
0x567	0x56e
0x639	0x640
0x644	0x6db
0x6df	0x6ea
0x783	0x78a
0x78e	0x82f
0x84a	0x85e
0x82f	0x838
0x877	0x892
0x896	0x8a1
0x8bc	0x8c3
0x8c7	0x95e
0x962	0x96d
0x986	0x98d
0xa67	0xa9f
0xa22	0xa27
0xa27	0xa34
0xa38	0xa49
0xa8	0xb0
0x139	0x141
0x150	0x158
0x1c1	0x1c9
0x218	0x220
0x247	0x259
0x342	0x34a
0x3b3	0x3bb
0x404	0x40c
0x3b	0x46
0x46	0x51
0x51	0x5c
0x5c	0x67
0x67	0x72
0x82	0x8d
0x8d	0x98
0x98	0xa3
0x85e	0x877
