0x0	0xc
0x1a	0x2b
0x3a30	0x3a3e
0x10	0x1a
0xc3	0xcf
0x7c	0x88
0x115	0x120
0x52e	0x584
0xc93	0xd07
0xf48	0xf9e
0x12ba	0x134d
0x2f89	0x3029
0x34e3	0x3539
0x4d7	0x4eb
0x4ef	0x4fa
0x5be	0x5f4
0xdb1	0xdb7
0xdb0	0xdb1
0xe78	0xe7d
0xe77	0xe78
0xe76	0xe77
0x1181	0x1195
0x1199	0x11a4
0x11d6	0x121e
0x434b	0x4359
0x1222	0x122d
0x1387	0x13ed
0x13f1	0x13fc
0x1414	0x1420
0x14c8	0x14de
0x14e2	0x14ed
0x156c	0x1577
0x1625	0x1639
0x163d	0x1648
0x17d9	0x17ed
0x17f1	0x17fc
0x182e	0x1876
0x187a	0x1885
0x1d06	0x1d1a
0x1d1e	0x1d29
0x1d5b	0x1d67
0x1db2	0x1df8
0x1e87	0x1e96
0x1dfc	0x1e07
0x1f0a	0x1f1e
0x1f22	0x1f2d
0x1f5a	0x1f61
0x1fd6	0x1fec
0x1ff0	0x1ffb
0x2004	0x206e
0x2072	0x207d
0x2086	0x2098
0x20b1	0x20f3
0x215c	0x2172
0x2176	0x2181
0x2211	0x2225
0x2229	0x2234
0x22c4	0x22d8
0x22dc	0x22e7
0x3bcc	0x3bdd0x3bcc
0x248b	0x24a1
0x24a5	0x24b0
0x24dd	0x24e2
0x25a9	0x25bd
0x25c1	0x25cc
0x2672	0x2686
0x268a	0x2695
0x26c7	0x26d3
0x270d	0x275a
0x275e	0x2769
0x2802	0x2811
0x281f	0x282e
0x2868	0x2869
0x28cb	0x28df
0x28e3	0x28ee
0x291b	0x2922
0x29e1	0x29f7
0x29fb	0x2a06
0x2a33	0x2a38
0x2a72	0x2ad8
0x2adc	0x2ae7
0x2b53	0x2b69
0x2b6d	0x2b78
0x2ba5	0x2bb4
0x2bcd	0x2c0f
0x2c71	0x2c85
0x2c89	0x2c94
0x2d40	0x2d54
0x2d58	0x2d63
0x2e0e	0x2e22
0x2e26	0x2e31
0x2f47	0x2f5d
0x2f61	0x2f6c
0x30d3	0x30d9
0x30d2	0x30d3
0x319a	0x319f
0x3199	0x319a
0x3198	0x3199
0x3573	0x35ca
0x37aa	0x37b1
0x3846	0x384c
0x395f	0x396a
0x394d	0x3956
0x3972	0x3982
0x3983	0x398a
0x39c4	0x39c9
0x3c7c	0x3c88
0x3ab3	0x3ab9
0x3bba	0x3bc3
0x3cc3	0x3cce
0x3fec	0x4008
0x120	0x12b
0x435d	0x4373
0x3faa	0x3fb9
0x4e9f	0x4ea6
0x4eb6	0x4ebd
0x4ecd	0x4ed4
0x3a19	0x3a30
0x3612	0x3648
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x6d	0x78
0x88	0x93
0x93	0x9e
0x9e	0xa9
0xa9	0xb4
0xb4	0xbf
0xcf	0xda
0xda	0xe5
0xe5	0xf0
0xf0	0xfb
0xfb	0x106
0x106	0x111
0x12b	0x136
0x136	0x141
0x141	0x14c
0xd07	0xd5e
0xd5e	0xdb0
0xdb7	0xdef
0xdef	0xe46
0xe46	0xe76
0x3029	0x3080
0x3080	0x30d2
0x30d9	0x3111
0x3111	0x3168
0x3168	0x3198
0x37b1	0x37b8
0x3c210x12ba	0x3c2e0x12ba
0x3c210x157a	0x3c2e0x157a
0x3c210x252a	0x3c2e0x252a
0x3c210x373e	0x3c2e0x373e
0x3bcc0x260f	0x3bdd0x260f
0x16ae0x259	0x16c00x259
0x16ae0x168b	0x16c00x168b
0x10560x229	0x10680x229
0x10560x305	0x10680x305
0x10560x1ca3	0x10680x1ca3
0x4d27B0x3fbd	0x4d46B0x3fbd
0x4e62B0x44d7B0x3c88	0x4e68B0x44d7B0x3c88
0x4e3bB0x44d7B0x3c88	0x4e3eB0x44d7B0x3c88
0x4e59B0x44d7B0x3c88	0x4e62B0x44d7B0x3c88
0x4e3eB0x44d7B0x3c88	0x4e47B0x44d7B0x3c88
0x4e62B0x44d7B0x3c2e0x12ba	0x4e68B0x44d7B0x3c2e0x12ba
0x4e3bB0x44d7B0x3c2e0x12ba	0x4e3eB0x44d7B0x3c2e0x12ba
0x4e59B0x44d7B0x3c2e0x12ba	0x4e62B0x44d7B0x3c2e0x12ba
0x4e3eB0x44d7B0x3c2e0x12ba	0x4e47B0x44d7B0x3c2e0x12ba
0x4e62B0x44d7B0x3c2e0x157a	0x4e68B0x44d7B0x3c2e0x157a
