0x0	__function_selector__
0x1ad	_poolInfo(uint256)
0x1de	poolLength()
0x1f3	poolInfo(uint256)
0x21c	_become(address)
0x231	pendingAdmin()
0x246	_extFarmInfo(uint256)
0x26b	add(address,uint256,uint256,uint256)
0x27e	setDoubleFarming(uint256,address,uint256)
0x291	totalUnclaimedExtFarmReward(address)
0x2a4	withdraw(uint256,uint256)
0x2b7	pendingWanFarmImplementation()
0x2bf	emergencyWithdraw(uint256)
0x2d2	quitExtFarm(address,address)
0x2e5	wanFarmImplementation()
0x2ed	distributeFinalExtReward(uint256,uint256)
0x300	disableExtEnableClaim(uint256)
0x313	updatePoolInfo(uint256,uint256,uint256)
0x326	pendingExtReward(uint256,address)
0x339	userInfo(uint256,address)
0x35b	pendingwanWan(uint256,address)
0x37c	wanWan()
0x391	extRewardPerBlock(uint256)
0x3a4	deposit(uint256,uint256)
0x3b7	enableDoubleFarming(uint256,bool)
0x3ca	admin()
0x3d2	quitwanWan(address)
0x3e5	allPendingReward(uint256,address)
0x574	0x574
0xc3f	0xc3f
0xf61	0xf61
0x1659	0x1659
0x1833	0x1833
0x1965	0x1965
0x1cca	0x1cca
0x2492	0x2492
0x24c3	0x24c3
0x2504	0x2504
0x2546	0x2546
0x2588	0x2588
0x25ad	0x25ad
0x29bf	0x29bf
0x2a71	0x2a71
0x2aca	0x2aca
0x2b5a	0x2b5a
0x2dfb	0x2dfb
0x2e25	0x2e25
0x32a5	0x32a5
0x34b8	0x34b8
0x359d	0x359d
0x361c	0x361c
0x3627	0x3627
0x3632	0x3632
0x363d	0x363d
0x3648	0x3648
0x3653	0x3653
0x365e	0x365e
0x3669	0x3669
0x3687	0x3687
0x36a5	0x36a5
0x36df	0x36df
0x3740	0x3740
0x375e	0x375e
0x37b3	0x37b3
0x37d1	0x37d1
0x37ef	0x37ef
0x380d	0x380d
0x382c	0x382c
0x3879	0x3879
0x38a9	0x38a9
0x38d9	0x38d9
0x3909	0x3909
0x394a	0x394a
0x3953	0x3953
0x398b	0x398b
0x4009	0x4009
0x4079	0x4079
0x4082	0x4082
0x408e	0x408e
0x409c	0x409c
0x40b7	0x40b7
0x40f5	0x40f5
0x411d	0x411d
0x416c	0x416c
0x4187	0x4187
0x4195	0x4195
0x421b	0x421b
0x4229	0x4229
0x42be	0x42be
0x42cf	0x42cf
0x42df	0x42df
0x42ef	0x42ef
0x42ff	0x42ff
0x430f	0x430f
0x431f	0x431f
0x432f	0x432f
0x433f	0x433f
0x434f	0x434f
0x435f	0x435f
0x436f	0x436f
0x437f	0x437f
0x438f	0x438f
0x439f	0x439f
0x43af	0x43af
0x43bf	0x43bf
0x43cf	0x43cf
0x43df	0x43df
0x43ef	0x43ef
0x43ff	0x43ff
0x440f	0x440f
0x441f	0x441f
0x442f	0x442f
0x443f	0x443f
0x444f	0x444f
0x445f	0x445f
0x446f	0x446f
0x447f	0x447f
0x448d	0x448d
0x44a8	0x44a8
0x44b6	0x44b6
0x44d1	0x44d1
0x44df	0x44df
0x44fa	0x44fa
0x44fe	0x44fe
0x4507	0x4507
0x4512	0x4512
0x4517	0x4517
0x4531	0x4531
0x453c	0x453c
0x4547	0x4547
0x457d	0x457d
0x4591	0x4591
0x459a	0x459a
0x45a3	0x45a3
0x460e	()
0x460e	fallback()
0x61b2	0x61b2
0x626a	0x626a
0x68ab	0x68ab
0x6914	0x6914
