0x1d4
0x1de
0x288
0x2f1
0x333
0x3ef
0x581
0x60d
0x61c
0x633
0x687
0x692
0x69d
0x6f9
0x701
0x70c
0x721
0x72b
0x782
0x79c
0x7b8
0x80f
0x820
0x847
0x86a
0x896
0x8c2
0x980
0x9b1
0xa66
0xa80
0xa93
0xaaa
0xbfd
0xd62
0xd68
0xdcd
0xea8
0xf40
0x103d
0x1060
0x10d3
0x10e2
0x112a
0x121b
0x1465
