0x1ea
0x267
0x2b4
0x2ce
0x303
0x346
0x379
0x397
0x583
0x5b4
0x5bc
0x5f5
0x612
0x64b
0x67e
0x686
0x6b9
0x6c1
0x6f4
0x6fc
0x704
0x70c
0x745
0x778
0x7ab
0x7de
0x7e6
0x821
0x829
0x85c
0x88f
0x3162
