0x30a
0x32a
0x36e
0x3ba
0x3da
0x3fa
0x47d
0x4ab
0x4cb
0x52d
0x593
0x5b3
0x611
0x691
0x707
0x727
0x80c
0x878
0x898
0x8dc
0x936
0x940
0x978
0x9bc
0xa1b
0xa49
0xa8d
0xaad
0xaf9
0xb19
0xb71
0xbcb
0xc23
0xc85
