0xfd6	0x3045	0	Regular
0x2f1a	0x3045	0	Regular
0x33f1B0x32930x3244	0x3045	0	Regular
0x33f1B0x1a2a	0x3045	0	Regular
0x33f1B0x1a40	0x3045	0	Regular
0x33f1B0x1a7b	0x3045	0	Regular
0x33f1B0x252f	0x3045	0	Regular
0x33f1B0x32b80x3244	0x3045	0	Regular
0x33f1B0x33030x3244	0x3045	0	Regular
0x33f1B0x32930x318dB0x132c	0x3045	0	Regular
0x33f1B0x32b80x318dB0x132c	0x3045	0	Regular
0x33f1B0x33030x318dB0x132c	0x3045	0	Regular
0x33f1B0x4078B0x34ef	0x3045	0	Regular
0x33f1B0x32930x3f2eB0x34ef	0x3045	0	Regular
0x33f1B0x32b80x3f2eB0x34ef	0x3045	0	Regular
0x33f1B0x33030x3f2eB0x34ef	0x3045	0	Regular
