0x0	0xc
0x1a	0x2b
0x20fb	0x2130
0x22df	0x22f9
0x3052	0x309c
0x3cdc	0x3d26
0x41b0	0x41e5
0x41ec	0x4206
0x10	0x1a
0x13b	0x147
0xb8	0xc4
0x7c	0x88
0xff	0x10b
0x1c9	0x1d5
0x18d	0x199
0x210	0x21c
0x255	0x27a
0xc97	0xce9
0x295	0x2a9
0x27a	0x283
0x1395	0x13eb
0x775	0x79a
0x1b60	0x1bb2
0x7b5	0x7c9
0x79a	0x7a3
0x2056	0x206c
0x277a	0x27ca
0xd04	0xd12
0xd12	0xd26
0x2c16	0x2c4c
0xd66	0xdbb
0xe28	0xe31
0xea5	0xeaa
0xf03	0xf08
0x2e0e	0x2e44
0x3045	0x3052
0x1056	0x10ab
0x1118	0x1121
0x118c	0x1191
0x14b4	0x1509
0x3321	0x332c
0x16f3	0x16f8
0x1748	0x1751
0x17be	0x17f4
0x1861	0x186d
0x18da	0x192b
0x1998	0x19a9
0x19b8	0x19bd
0x1a5e	0x1a7a
0x1aa2	0x1ab4
0x1bcd	0x1bdb
0x1bdb	0x1bef
0x1c12	0x1c17
0x1cbb	0x1cc0
0x1d51	0x1da6
0x1e13	0x1e1c
0x1ebf	0x1ec4
0x1f86	0x1fdb
0x2075	0x207b
0x2074	0x2075
0x208b	0x2090
0x20e0	0x20fb
0x21ef	0x2257
0x22a7	0x22df
0x2314	0x231a
0x236a	0x23bc
0x23f3	0x247c
0x2480	0x248b
0x2494	0x24a6
0x24aa	0x24c2
0x258e	0x2625
0x2629	0x2634
0x263d	0x264f
0x2653	0x26d2
0x2893	0x28e8
0x2955	0x298b
0x2ab2	0x2ab7
0x2b07	0x2b10
0x2c9c	0x2cd2
0x2e94	0x2eca
0x3af6	0x3b4b
0x30b7	0x30cb
0x309c	0x30a5
0x3334	0x3344
0x3345	0x334c
0x339c	0x33a1
0x3cd0	0x3cdc
0x3b5a	0x3b60
0x3bf8	0x3c0c
0x3c34	0x3c46
0x3c47	0x3c5e
0x3d7c	0x3d87
0x3d41	0x3d55
0x3d26	0x3d2f
0x3da0	0x3da6
0x3e7b	0x3e80
0x412a	0x4130
0x4129	0x412a
0x4140	0x4145
0x4195	0x41b0
0x41e5	0x41ec
0x2ee	0x300
0x352	0x364
0x39e	0x3b0
0x461	0x473
0x48f	0x4a1
0x511	0x523
0x577	0x589
0x5f5	0x607
0x675	0x687
0x6eb	0x6fd
0x7f0	0x802
0x85c	0x86e
0x8c0	0x8d2
0x91a	0x92c
0x95c	0x96e
0x9a0	0x9b2
0x9ff	0xa11
0xa2d	0xa3f
0xa71	0xa83
0xadd	0xaef
0xb55	0xb67
0xbaf	0xbc1
0xc07	0xc19
0xc69	0xc7b
0x410b	0x4121
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x6d	0x78
0x88	0x93
0x93	0x9e
0x9e	0xa9
0xa9	0xb4
0xc4	0xcf
0xcf	0xda
0xda	0xe5
0xe5	0xf0
0xf0	0xfb
0x10b	0x116
0x116	0x121
0x121	0x12c
0x12c	0x137
0x147	0x152
0x152	0x15d
0x15d	0x168
0x168	0x173
0x173	0x17e
0x17e	0x189
0x199	0x1a4
0x1a4	0x1af
0x1af	0x1ba
0x1ba	0x1c5
0x1d5	0x1e0
0x1e0	0x1eb
0x1eb	0x1f6
0x1f6	0x201
0x201	0x20c
0x21c	0x227
0x227	0x232
0x232	0x23d
0x23d	0x248
0x2a9	0x2c2
0x7c9	0x7e2
0xce9	0xcf1
0xd26	0xd2f
0x19a9	0x19b8
0x1bb2	0x1bba
0x1bef	0x1bf8
0x207b	0x208b
