0xd40
0xe93
0xf63
0xf6f
0x117c
0x16a0
0x16e3
0x1c02
0x1c73
0x1ca9
0x1d10
0x1e9d
0x1eaf
0x2138
0x2148
0x23c6
0x2aa2
0x2b7d
0x32b8
