0x0	__function_selector__
0xf8	()
0xf8	fallback()
0xfd	grantPermission(address,address,bytes32)
0x127	CREATE_PERMISSIONS_ROLE()
0x14c	EVMSCRIPT_REGISTRY_APP_ID()
0x15f	grantPermissionP(address,address,bytes32,uint256[])
0x1c9	hasPermission(address,address,bytes32)
0x205	permissionParams(bytes32,uint256)
0x252	appId()
0x265	getInitializationBlock()
0x278	EVMSCRIPT_REGISTRY_APP()
0x28b	revokePermission(address,address,bytes32)
0x2b3	canPerform(address,bytes32,uint256[])
0x316	setPermissionManager(address,address,bytes32)
0x33e	getPermissionManager(address,bytes32)
0x37c	createPermission(address,address,bytes32,address)
0x3ab	initialize(address)
0x3ca	EMPTY_PARAM_HASH()
0x3dd	kernel()
0x3f0	hasPermission(address,address,bytes32,uint256[])
0x45a	getExecutor(bytes)
0x4ab	hasPermission(address,address,bytes32,bytes)
0x5af	0x5af
0x632	0x632
0x6c1	0x6c1
0x744	0x744
0x799	0x799
0x8d7	0x8d7
0x90d	0x90d
0x93e	0x93e
0x996	0x996
0xa2a	0xa2a
0xbac	0xbac
0xbe5	0xbe5
0xd3a	0xd3a
0xdaf	0xdaf
0xe31	0xe31
0xe75	0xe75
0xed7	0xed7
0xf28	0xf28
0xf5b	0xf5b
0x1096	0x1096
0x109a	0x109a
0x132d	0x132d
0x15a4	0x15a4
0x15bd	0x15bd
0x15cf	0x15cf
0x15ef	0x15ef
