0x0	30
0xc	6
0x1a	34
0x78	11
0xb4	11
0xfb	11
0x12c	11
0x17e	11
0x1ba	11
0x201	11
0x4df	809
0x52a	6
0x61b	26
0x6d0	11
0x7ba	44
0x807	20
0x84a	44
0x86a	217
0x87a	26
0x9f7	6
0xa06	16
0xa64	14
0xb26	227
0xbf8	68
0xc46	6
0xcb0	244
0xcd6	14
0xd19	44
0xd43	44
0xdd2	44
0xdfb	44
0xe52	44
0xe96	20
0xed1	44
0xf64	44
0xfae	11
0x116f	244
0x118f	259
0x11f1	44
0x1248	6
0x1257	16
0x1298	47
0x14d8	44
0x1513	40
0x153e	44
0x1569	7
0x16c8	47
0x1702	47
0x227e0x2282	6
0x227e0x2294	6
0x13d30x4b8	44
0x13d30xbc4	44
0x13d30x13c5	44
0x5390x4b8	16
0x5390xbc4	16
0x6ba	0
0xf0f	0
0xf86	0
0x1418	0
0x14d0	0
0x16eb	0
0x10	24
0x130	23
0xb8	23
0x7c	23
0x2323	7
0x2347	7
0xff	23
0x236b	7
0x238f	7
0x1be	23
0x182	23
0x23b3	7
0x23d7	7
0x205	23
0x23fb	7
0x244	12
0x4a9	233
0x282	12
0x4b8	513
0x295	12
0x573	269
0x2ad	27
0x2a8	12
0x585	27
0x246f	19
0x79d	238
0x24bf	1
0x2ed	12
0x7ad	15
0x979	15
0x30a	12
0x988	329
0x9a5	233
0x325	12
0x9b4	87
0x338	12
0xa77	287
0xa92	233
0x353	12
0xaa1	275
0xab6	251
0xb8a	215
0x370	27
0xb90	15
0x24e0	19
0xba8	21
0x393	12
0xbc4	579
0x3a6	12
0xc51	269
0xc63	233
0x3c9	12
0xc96	259
0x2508	1
0x3dc	12
0xd0c	15
0x2529	1
0x3ef	12
0xdc5	15
0xe30	238
0x254a	1
0x40a	12
0xe40	240
0x1101	215
0x256b	1
0x425	12
0x258c	1
0x438	12
0x114f	215
0x453	12
0x1155	259
0x466	12
0x11e2	18
0x12b1	215
0x25ad	1
0x481	12
0x12e4	233
0x25ce	17
0x5b2	28
0x596	27
0x13ea	218
0x5a6	21
0x13c5	38
0x13f1	26
0x5c1	98
0x25f2	19
0x607	29
0x5f4	44
0x18a3	131
0x5ec	15
0x6dd	22
0x62b	1893
0x1407	241
0x6bb	54
0x6d4	21
0x613	23
0x6ed	7
0x7b5	14
0x7da	21
0xe5	22
0x26c3	19
0x7e5	5029
0x7f4	5041
0x838	240
0x810	10142
0x12f3	254
0x861	220
0x26eb	19
0x90d	27
0x874	17
0x891	21
0x889	5015
0x1431	74
0x8ee	15
0x8ad	244
0x89e	224
0x1473	74
0x8c6	38
0x14b5	20
0x8e8	5008
0x2713	21
0x8f6	5024
0x905	5015
0x273e	21
0x93b	36
0x91d	5018
0x928	5024
0x937	5004
0x2769	21
0x96b	1160
0x9e3	750
0x9fb	67
0xa0f	81
0xa33	375
0xa6a	10
0xa6e	25
0xad0	253
0xaeb	253
0xb06	41
0xb1e	22
0x2794	21
0xb33	442
0x27bf	12
0xb81	25
0xb72	224
0x27e1	21
0x280c	21
0x2837	21
0xb5a	21
0xbb5	224
0x2862	19
0x2887	21
0xc32	750
0xcfc	18
0xcd1	14
0xcdc	239
0xcf4	19
0xcf1	7
0x28ad	17
0xd05	17
0x28d1	17
0xd14	14
0xd30	243
0x28f5	19
0xd5a	21048
0x291d	19
0xdcd	14
0xde9	240
0x2945	19
0xe12	5274
0x296d	19
0xe69	20
0x2995	19
0xe74	5029
0xe83	5041
0xec7	29
0xe9f	10142
0xee8	21
0x29bd	19
0xef3	18
0x14f3	297
0x10f5	29
0xf10	293
0xf47	17
0xf5f	14
0xf7b	32
0x29e5	19
0xf87	45
0xf9b	28
0xfa8	17
0xfb2	26
0x10ed	18
0xfbe	364
0xff2	5424
0x1033	5152
0x1088	2239
0x10c6	5145
0xefb	29
0x11d1	21
0x1186	25
0x11cb	14
0x11c3	19
0x2a75	21
0x11ae	239
0x2aa0	21
0x2acb	19
0x2af0	19
0x11db	17
0x2b15	19
0x11ec	14
0x1208	80
0x2b3a	19
0x1234	750
0x124c	67
0x1260	81
0x1284	31
0x1291	20
0x2b62	21
0x2b88	21
0x130e	256
0x132a	256
0x1346	41
