0x5b7	0x12c9	0	Regular
0x63a	0x17ac	1	Regular
0x64d	0x183f	0	Regular
0x182a	0x183f	0	Regular
0x1f7b	0x2dc6	0	Regular
0x2dc6	0x367a	0	Regular
0x3269	0x3734	0	Regular
0xa2eB0x3ec	0x1d10	0	Regular
0xa3bB0x3ec	0x17ac	1	Regular
0xcecB0x4df	0x17ac	1	Regular
0x240fB0x1345	0x322c	0	Regular
0xa2eB0x19b0B0x6c3	0x1d10	0	Regular
0xa3bB0x19b0B0x6c3	0x17ac	1	Regular
0xb46B0x444	0x1ec1	0	Regular
0x2003B0xb5aB0x444	0x1d10	0	Regular
0x201dB0xb5aB0x444	0x1d10	0	Regular
0xcbdB0x4cc	0x183f	0	Regular
0xf20B0x532	0x1ec1	0	Regular
