0x0	__function_selector__
0x214	name()
0x29e	approve(address,uint256)
0x2eb	totalSupply()
0x312	internalBalanceOf(address)
0x345	transferFrom(address,address,uint256)
0x388	otSlot()
0x39d	decimals()
0x3c8	depositETH(uint256,address,uint256)
0x3fc	depositUnderlying(uint256,address,uint256)
0x43b	INITIAL_EXCHANGE_RATE()
0x450	calcFeeMintAmount()
0x465	internalTotalSupply()
0x47a	setFee(uint256)
0x4a4	underlying()
0x4d5	withdrawLockedERC20(address)
0x508	setAdmin(address)
0x53b	balanceOf(address)
0x56e	rpSlot()
0x583	allocationStrategy()
0x583	setGlobalDuration(uint256)
0x598	deposit(address,uint256,uint256,address,uint256)
0x5e7	owner()
0x5fc	symbol()
0x611	withdrawUnderlying(uint256,address)
0x64a	WITHDRAW_FEE()
0x65f	init(address,string,string,uint256,address,address,address)
0x7c7	transfer(address,uint256)
0x800	handleFees()
0x815	changeAllocationStrategy(address,uint256)
0x84e	MAX_FEE()
0x863	strategiesWhitelist()
0x878	lastTotalUnderlying()
0x88d	allowance(address,address)
0x8c8	fee()
0x8dd	oSlot()
0x8f2	transferOwnership(address)
0x925	admin()
0x93a	0x93a
0x100d	0x100d
0x1786	0x1786
0x1790	0x1790
0x1c9c	0x1c9c
0x218a	0x218a
0x21b9	0x21b9
0x21db	0x21db
0x2238	0x2238
0x24c0	0x24c0
0x25db	0x25db
0x285f	0x285f
0x28b9	0x28b9
0x2912	0x2912
0x2979	0x2979
0x29a9	0x29a9
0x29fb	0x29fb
0x2a55	0x2a55
0x2ac7	0x2ac7
0x2bd6	0x2bd6
0x2c87	0x2c87
0x2c9e	0x2c9e
0x2e00	0x2e00
0x2ea4	0x2ea4
0x2f22	0x2f22
0x3173	()
0x3173	fallback()
