0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x118	0x124
0xa0	0xac
0x6f	0x7b
0xe7	0xf3
0x19b	0x1a7
0x16a	0x176
0x1e2	0x1ee
0x2aa	0x2bd
0x31e	0x331
0x351	0x364
0x408	0x41b
0x486	0x499
0x4e1	0x4f4
0x514	0x527
0x547	0x55a
0x5a4	0x5b7
0x61d	0x630
0x66b	0x67e
0x682	0x6a9
0x6ad	0x6bb
0x6bf	0x6dd
0x6e1	0x730
0x734	0x742
0x746	0x764
0x7d3	0x7e6
0x821	0x834
0x899	0x8ac
0x8fe	0x911
0xabc	0xaff
0xb03	0xb0e
0xb17	0xb29
0xb3f	0xb5f0x312
0xb8c	0xba0
0xbcc	0xbd1
0xc07	0xc36
0xc6b	0xc92
0xcaa	0xcb2
0xd65	0xda6
0xdaa	0xdb5
0xdbe	0xdd0
0xdd4	0xe2c
0xe30	0xe3b
0xe44	0xe57
0xee9	0xf2a
0xf2e	0xf39
0xf42	0xf54
0xf83	0xfd2
0xfd6	0xfe1
0xfea	0xffc
0x1018	0x1068
0x106c	0x1077
0x1080	0x1092
0x1096	0x10a7
0x10ca	0x10d2
0x28b9	0x28c10x28b9
0x115c	0x116d
0x11bc	0x11d0
0x12de	0x12ef
0x134d	0x138f
0x1393	0x139e
0x13a7	0x13b9
0x13e7	0x13f8
0x14c8	0x14d8
0x1500	0x1557
0x155b	0x1566
0x156f	0x1581
0x15fe	0x163f
0x1643	0x164e
0x1657	0x1669
0x1695	0x16f7
0x16fb	0x1706
0x170f	0x1721
0x1740	0x1748
0x1826	0x1879
0x187d	0x1888
0x1891	0x18a3
0x190a	0x1957
0x195b	0x1966
0x196f	0x1981
0x1a08	0x1a4a
0x1a4e	0x1a59
0x1a62	0x1a74
0x1b49	0x1b5a
0x1d2f	0x1d4c
0x1d82	0x1dcf
0x1dd3	0x1dde
0x1de7	0x1df9
0x1dfd	0x1e0a
0x1e40	0x1ebc
0x1ec0	0x1ecb
0x2ac7	0x2acf
0x1f2d	0x1f76
0x1f7a	0x1f85
0x1f8e	0x1fa0
0x1fc8	0x2018
0x201c	0x2027
0x2030	0x2042
0x209a	0x20c80x88d
0x2119	0x212a
0x224c	0x229d
0x22e2	0x233d
0x22a1	0x22ac
0x22b5	0x22c7
0x237a	0x2384
0x2341	0x234c
0x2355	0x2367
0x2394	0x2397
0x23f9	0x2480
0x2484	0x248f
0x2498	0x24aa
0x24d6	0x24de
0x2559	0x259e
0x25a2	0x25ad
0x25b6	0x25c8
0x25cc	0x25d9
0x2b4d	0x2b52
0x2b1f	0x2b2a
0x2b33	0x2b45
0x2b49	0x2b4d
0x2b88	0x2bd60x2ac7
0x2912	0x291c0x2912
0x214	0x21c
0x29e	0x2a6
0x2eb	0x2f3
0x312	0x31a
0x345	0x34d
0x388	0x390
0x39d	0x3a5
0x3c8	0x3da
0x3fc	0x404
0x43b	0x443
0x450	0x458
0x465	0x46d
0x47a	0x482
0x4a4	0x4ac
0x4d5	0x4dd
0x508	0x510
0x53b	0x543
0x56e	0x576
0x583	0x58b
0x598	0x5a0
0x5e7	0x5ef
0x5fc	0x604
0x611	0x619
0x64a	0x652
0x65f	0x667
0x7c7	0x7cf
0x800	0x808
0x815	0x81d
0x84e	0x856
0x863	0x86b
0x878	0x880
0x88d	0x895
0x8c8	0x8d0
0x8dd	0x8e5
0x8f2	0x8fa
0x925	0x92d
0x1e	0x29
0x29	0x34
0x34	0x3f
0x4a	0x55
0x55	0x60
0x7b	0x86
0x86	0x91
0x91	0x9c
0xac	0xb7
0xb7	0xc2
0xc2	0xcd
0xcd	0xd8
0xd8	0xe3
0xf3	0xfe
0xfe	0x109
0x109	0x114
0x124	0x12f
0x12f	0x13a
0x13a	0x145
0x145	0x150
0x150	0x15b
0x15b	0x166
0x176	0x181
0x181	0x18c
0x18c	0x197
0x1a7	0x1b2
0x1b2	0x1bd
0x1bd	0x1c8
0x1c8	0x1d3
0x1d3	0x1de
0x1ee	0x1f9
0x1f9	0x204
0x204	0x20f
0xba0	0xbcc
0x2acf	0x2b1b
0x2c4a0x2ac7	0x2c510x2ac7
0x2c360x2ac7	0x2c460x2ac7
0x2c2b0x2ac7	0x2c360x2ac7
0x29680x53b	0x29700x53b
0x29680x611	0x29700x611
0x29680x2238	0x29700x2238
0x29680x2912	0x29700x2912
0x29120x53b	0x291c0x53b
0x29120x611	0x291c0x611
0x29120x2238	0x291c0x2238
0x28d50x53b	0x28dc0x53b
0x28d50x2238	0x28dc0x2238
0x28d50x28b9	0x28dc0x28b9
0x28c80x53b	0x28d40x53b
0x28c80x2238	0x28d40x2238
0x28c80x28b9	0x28d40x28b9
0x28b90x53b	0x28c10x53b
0x28b90x2238	0x28c10x2238
0x1af10x611	0x1af90x611
0x1af10x815	0x1af90x815
0x12780x47a	0x12800x47a
0x12780x4d5	0x12800x4d5
0x12780x508	0x12800x508
0xe750x3c8	0xe7d0x3c8
0xe750x3fc	0xe7d0x3fc
0xa6c0x29e	0xa740x29e
0xa6c0x7c7	0xa740x7c7
0x2630x214	0x2770x214
0x2630x5fc	0x2770x5fc
0x24b0x214	0x2540x214
0x24b0x5fc	0x2540x5fc
0x2770x214	0x2900x214
0x2770x5fc	0x2900x5fc
0x2290x214	0x24b0x214
0x2290x5fc	0x24b0x5fc
0x21dbB0xc36	0x21e6B0xc36
0x29fbB0x2384	0x2a09B0x2384
0x21dbB0x10b1	0x21e6B0x10b1
0x21dbB0x110e	0x21e6B0x110e
0x29fbB0x14ef	0x2a09B0x14ef
0x21dbB0x18be	0x21e6B0x18be
0x21dbB0x18e3	0x21e6B0x18e3
0x21dbB0x19ae	0x21e6B0x19ae
0x21dbB0x2397	0x21e6B0x2397
0x29fbB0x23c2	0x2a09B0x23c2
0x29fbB0x24f6	0x2a09B0x24f6
0x29fbB0x252a	0x2a09B0x252a
0x944B0x220	0x985B0x220
0x985B0x220	0x98dB0x220
0x9ae0x93aB0x220	0x9c20x93aB0x220
0x9c20x93aB0x220	0x9cb0x93aB0x220
0x9a00x93aB0x220	0x9ae0x93aB0x220
