0x152	0x6fdde03
0x1cf	0x95ea7b3
0x20f	0xc340a24
0x233	0x15fe96dc
0x258	0x18160ddd
0x272	0x23b872dd
0x2a8	0x313ce567
0x2c6	0x39509351
0x2f2	0x52665f47
0x31e	0x664c2715
0x376	0x6dd5b69d
0x393	0x70a08231
0x3b9	0x81c0c263
0x3c1	0x8ec872e3
0x3e4	0x95d89b41
0x3ec	0xa04d5969
0x43a	0xa457c2d7
0x466	0xa9059cbb
0x492	0xb21544f3
0x4c4	0xb6aa515b
0x4ea	0xdd62ed3e
0x518	0xddf2be3f
0x541	0xdf69e016
0x14a6	0x00000000
