0x0	__function_selector__
0xe6	()
0xe6	fallback()
0xeb	ontology()
0x116	unpause()
0x12d	getAllPrices()
0x158	setPrice(string,string,string,uint256)
0x181	implementation()
0x1ac	paused()
0x1d7	deletePrice(string,string,string)
0x200	pause()
0x217	getPrice(address,string,string,string)
0x25a	owner()
0x285	idvRegistry()
0x2b0	getAllIds()
0x2db	getPriceByCredentialItemId(address,bytes32)
0x31e	initialize(address,address,address)
0x347	getPriceById(bytes32)
0x38a	transferOwnership(address)
0x3b3	0x3b3
0x638	0x638
0xd31	0xd31
0xd62	0xd62
0x12a9	0x12a9
0x157d	0x157d
0x15f5	0x15f5
0x166d	0x166d
0x1858	0x1858
0x1cc4	0x1cc4
0x1f3c	0x1f3c
0x2031	0x2031
0x2088	0x2088
0x2156	0x2156
0x2254	0x2254
0x2386	0x2386
0x24a4	0x24a4
0x25a3	0x25a3
0x2e23	0x2e23
0x321a	0x321a
0x322d	0x322d
0x3320	0x3320
0x33ac	0x33ac
0x348e	0x348e
0x34a2	0x34a2
0x34b6	0x34b6
0x34ca	0x34ca
0x34de	0x34de
0x352a	0x352a
0x3580	0x3580
0x3594	0x3594
0x35bd	0x35bd
0x360c	0x360c
0x3648	0x3648
0x3701	0x3701
0x372a	0x372a
0x3753	0x3753
0x387d	0x387d
0x3921	0x3921
0x39da	0x39da
0x39e9	0x39e9
0x3a44	0x3a44
0x3ab2	0x3ab2
0x3ac1	0x3ac1
0x3aee	0x3aee
0x3b18	0x3b18
0x3b4e	0x3b4e
0x404e	0x404e
0x40f8	0x40f8
0x4107	0x4107
0x4122	0x4122
0x4144	0x4144
0x4166	0x4166
0x4181	0x4181
0x419c	0x419c
0x4220	0x4220
0x423b	0x423b
0x4256	0x4256
0x42a8	0x42a8
0x42c8	0x42c8
0x42e8	0x42e8
0x4308	0x4308
0x4328	0x4328
0x4348	0x4348
0x4368	0x4368
0x4388	0x4388
0x43a8	0x43a8
0x43c8	0x43c8
0x43e8	0x43e8
0x4408	0x4408
0x4428	0x4428
0x4448	0x4448
0x4468	0x4468
0x4581	0x4581
0x45ed	0x45ed
0x4601	0x4601
0x4613	0x4613
0x4634	0x4634
0x4667	0x4667
