0x0	__function_selector__
0x1e4	erc677token()
0x215	relayedMessages(bytes32)
0x241	totalSpentPerDay(uint256)
0x26b	setHomeFee(uint256)
0x285	isInitialized()
0x29a	setExecutionDailyLimit(uint256)
0x2b2	getCurrentDay()
0x2c7	requiredBlockConfirmations()
0x2dc	executeSignatures(bytes,bytes)
0x308	getBridgeMode()
0x34f	rewardableInitialize(address,address,uint256[3],uint256,uint256,uint256[2],address,address,uint256,int256,address)
0x3a3	executionDailyLimit()
0x3b8	totalExecutedPerDay(uint256)
0x3d0	setFeeManagerContract(address)
0x3f1	dailyLimit()
0x406	claimTokens(address,address)
0x42d	withinExecutionLimit(uint256)
0x445	executionMaxPerTx()
0x45a	requiredSignatures()
0x46f	owner()
0x484	claimTokensFromErc677(address,address)
0x4ab	getHomeFee()
0x4c0	validatorContract()
0x4d5	deployedAtBlock()
0x4ea	initialize(address,address,uint256[3],uint256,uint256,uint256[2],address,int256,address)
0x532	getBridgeInterfacesVersion()
0x573	setMinPerTx(uint256)
0x58b	onTokenTransfer(address,uint256,bytes)
0x5bc	setRequiredBlockConfirmations(uint256)
0x5d4	setDailyLimit(uint256)
0x5ec	setGasPrice(uint256)
0x604	setMaxPerTx(uint256)
0x61c	decimalShift()
0x631	feeManagerContract()
0x646	minPerTx()
0x65b	withinLimit(uint256)
0x673	setExecutionMaxPerTx(uint256)
0x68b	getFeeManagerMode()
0x6a0	transferOwnership(address)
0x6c1	maxPerTx()
0x6d6	gasPrice()
0x6eb	0x6eb
0x6fa	0x6fa
0x7c3	0x7c3
0x880	0x880
0x8bf	0x8bf
0x9d0	0x9d0
0xa27	0xa27
0xbc0	0xbc0
0xe18	0xe18
0xe66	0xe66
0xf99	0xf99
0xfe7	0xfe7
0x108a	0x108a
0x10d4	0x10d4
0x119a	0x119a
0x11f1	0x11f1
0x1300	0x1300
0x1319	0x1319
0x13be	0x13be
0x1826	0x1826
0x18e3	0x18e3
0x1931	0x1931
0x1988	0x1988
0x19d6	0x19d6
0x1a9d	0x1a9d
0x1b14	0x1b14
0x1b4e	0x1b4e
0x1bea	0x1bea
0x1c41	0x1c41
0x1d77	0x1d77
0x2239	0x2239
0x25f2	0x25f2
0x25fa	0x25fa
0x2651	0x2651
0x267d	0x267d
0x2690	0x2690
0x276c	0x276c
0x2829	0x2829
0x289d	0x289d
0x28b3	0x28b3
0x2975	0x2975
0x2989	0x2989
0x2ba3	0x2ba3
0x2bfe	0x2bfe
0x2c78	0x2c78
0x2c8e	0x2c8e
0x2f9b	0x2f9b
0x2fa7	0x2fa7
0x3045	0x3045
0x3172	0x3172
0x3295	0x3295
0x32e0	0x32e0
0x3348	0x3348
0x3440	0x3440
0x350c	()
0x350c	fallback()
