0x0	__function_selector__
0x2f6	name()
0x373	approve(address,uint256)
0x3b3	repayBorrow(uint256)
0x3e2	_resignImplementation()
0x3ec	reserveFactorMantissa()
0x3f4	borrowBalanceCurrent(address)
0x41a	totalSupply()
0x422	exchangeRateStored()
0x42a	initialize(address,address,address,uint256,string,string,uint8)
0x580	transferFrom(address,address,uint256)
0x5b6	repayBorrowBehalf(address,uint256)
0x5e2	pendingAdmin()
0x606	bController()
0x60e	decimals()
0x62c	balanceOfUnderlying(address)
0x652	getCash()
0x65a	_addReserves(uint256)
0x677	totalBorrows()
0x67f	_becomeImplementation(bytes)
0x723	implementation()
0x72b	_reduceReserves(uint256)
0x748	accrualBlockNumber()
0x750	underlying()
0x758	balanceOf(address)
0x77e	totalBorrowsCurrent()
0x786	redeemUnderlying(uint256)
0x7a3	totalReserves()
0x7ab	symbol()
0x7b3	borrowBalanceStored(address)
0x7d9	initialize(address,address,uint256,string,string,uint8)
0x927	mint(uint256)
0x944	accrueInterest()
0x94c	transfer(address,uint256)
0x978	borrowIndex()
0x980	supplyRatePerBlock()
0x988	seize(address,address,uint256)
0x9be	_setPendingAdmin(address)
0x9e4	_setBController(address)
0xa0a	exchangeRateCurrent()
0xa12	getAccountSnapshot(address)
0xa5e	borrow(uint256)
0xa7b	redeem(uint256)
0xa98	allowance(address,address)
0xac6	_acceptAdmin()
0xace	_setInterestRateModel(address)
0xaf4	interestRateModel()
0xafc	liquidateBorrow(address,uint256,address)
0xb32	admin()
0xb3a	borrowRatePerBlock()
0xb42	isBToken()
0xb4a	_setReserveFactor(uint256)
0xb67	0xb67
0xc77	0xc77
0xd93	0xd93
0xffa	0xffa
0x120c	0x120c
0x1264	0x1264
0x14bb	0x14bb
0x188a	0x188a
0x1a2f	0x1a2f
0x1b7c	0x1b7c
0x1d0e	0x1d0e
0x1e86	0x1e86
0x1f6d	0x1f6d
0x2016	0x2016
0x20c5	0x20c5
0x247e	0x247e
0x24d2	0x24d2
0x2552	0x2552
0x25e6	0x25e6
0x264c	0x264c
0x277f	0x277f
0x2800	0x2800
0x28b4	0x28b4
0x28b8	0x28b8
0x2a2d	0x2a2d
0x2aae	0x2aae
0x2ad1	0x2ad1
0x2b39	0x2b39
0x2b9f	0x2b9f
0x2bc5	0x2bc5
0x2c21	0x2c21
0x2e87	0x2e87
0x2f06	0x2f06
0x30b2	0x30b2
0x315a	0x315a
0x353f	0x353f
0x357d	0x357d
0x362d	0x362d
0x363c	0x363c
0x3724	0x3724
0x381b	0x381b
0x3ce2	0x3ce2
0x3d21	0x3d21
0x3d4c	0x3d4c
0x41ab	0x41ab
0x44b9	0x44b9
0x4a3c	0x4a3c
0x4c86	0x4c86
0x4cf7	0x4cf7
0x4d0a	0x4d0a
0x4dce	0x4dce
0x4e35	0x4e35
0x5163	()
0x5163	fallback()
