0x0	__function_selector__
0x11b	governor()
0x13f	myTotalStake(address)
0x177	transferStakeFee(address,uint256)
0x1a5	proposes(uint256)
0x2d3	initialize(address,address)
0x301	stakeToken()
0x309	thresholdPropose()
0x311	renounceGovernorship()
0x319	unStaking(uint256)
0x336	vote(uint256,uint256,uint256)
0x35f	getResult(uint256)
0x37c	propose(string,string,uint256,uint256)
0x4ae	transferGovernorship(address)
0x4d4	users(uint256,address)
0x526	transferFee(address,uint256)
0x552	proposeCount()
0x55a	initialize(address)
0x580	getVotes(uint256)
0x161b	0x161b
0x1664	0x1664
0x1818	0x1818
0x1896	0x1896
0x1910	()
0x1910	fallback()
