0x0	0xd
0x3f	0x4a
0xd	0x1e
0x3ce	0x3dc
0x4e	0x5a
0xc2	0xd5
0xff	0x126
0x12a	0x138
0x13c	0x15a
0x19f	0x1b2
0x214	0x22e
0x24f	0x269
0x289	0x2a3
0x2ab	0x2ea
0x30b	0x310
0x310	0x31a
0x37c	0x396
0x3b4	0x3ce
0x41a	0x434
0x472	0x48c
0x525	0x536
0x56c	0x57d
0x60f	0x629
0x638	0x652
0x7bc	0x7c1
0x85	0x8d
0xb6	0xbe
0xe9	0xfb
0x169	0x171
0x17e	0x186
0x193	0x19b
0x1c6	0x1ce
0x1db	0x1e3
0x5a	0x65
0x1e	0x29
0x29	0x34
0x34	0x3f
0x65	0x70
0x70	0xc81
0x6b50x7b	0x6d00x7b
0x6b50xb6	0x6d00xb6
0x6b50xe9	0x6d00xe9
0x6b50x193	0x6d00x193
0x6b50x20a	0x6d00x20a
0x6b50x372	0x6d00x372
0x6b50x605	0x6d00x605
