0x0	__function_selector__
0x258	averageFeesPerBlockEpoch()
0x272	poolLength()
0x27a	poolInfo(uint256)
0x2c9	isContract(address)
0x303	totalAllocPoint()
0x30b	superAdmin()
0x32f	setDevFeeReciever(address)
0x357	withdrawFrom(address,uint256,uint256)
0x389	startNewEpoch()
0x391	addPendingRewards(uint256)
0x3ae	transferDevFee()
0x3b6	withdraw(uint256,uint256)
0x3d9	contractStartBlock()
0x3e1	depositFor(address,uint256,uint256)
0x413	epochRewards(uint256)
0x430	setPoolWithdrawable(uint256,bool)
0x455	emergencyWithdraw(uint256)
0x472	epochCalculationStartBlock()
0x47a	rewardsInThisEpoch()
0x482	massUpdatePools()
0x48a	set(uint256,uint256,bool)
0x4b5	getPendingDevFeeRewards()
0x4bd	renounceOwnership()
0x4c5	owner()
0x4cd	epoch()
0x4d5	burnSuperAdmin()
0x4dd	userInfo(uint256,address)
0x522	averageFeesPerBlockSinceStart()
0x52a	pendingCore(uint256,address)
0x556	newSuperAdmin(address)
0x57c	initialize(address,address,address)
0x5b4	setStrategyContractOrDistributionContractAllowance(address,uint256,address)
0x5ea	add(uint256,address,bool,bool)
0x626	cumulativeRewardsSinceStart()
0x62e	devaddr()
0x636	setAllowanceForPoolToken(address,uint256,uint256)
0x668	setDevFee(uint16)
0x689	deposit(uint256,uint256)
0x6ac	pendingRewards()
0x6b4	core()
0x6bc	transferOwnership(address)
0x6e2	0x6e2
0x75a	0x75a
0xadc	0xadc
0x1020	0x1020
0x12c3	0x12c3
0x1c4c	0x1c4c
0x1c95	0x1c95
0x1cd7	0x1cd7
0x1cdb	0x1cdb
0x1e63	0x1e63
0x1ebd	0x1ebd
0x1f4a	0x1f4a
0x1fa4	0x1fa4
0x1ffd	0x1ffd
0x2054	0x2054
0x21ab	0x21ab
0x21b1	0x21b1
0x235f	0x235f
0x25f0	0x25f0
0x27a8	0x27a8
0x2848	0x2848
0x2941	0x2941
0x2b19	()
0x2b19	fallback()
