0x22e
0x2e9
0x339
0x578
0x61a
0x7e3
0x7ff
0xa31
0xb1b
0xbed
0xbf7
0xc8d
0xd0b
0xd35
0xd80
0xda9
0xe1e
0xeb7
0xee2
0x1014
0x103c
0x105f
0x1086
0x11da
0x120a
0x1524
0x15a2
0x171c
0x177c
0x179c
0x1828
0x1832
0x1863
0x1885
0x18d5
0x1910
0x19bf
0x1a05
0x1a26
0x1a94
0x1a9e
0x1b32
0x1b59
0x1d11
0x1d31
0x1db8
0x1dc6
0x1dd0
0x1e01
0x1e23
0x1e73
0x1eae
0x1f5d
0x1fa5
0x1fc6
0x2014
0x201e
0x207b
0x2089
0x20b0
0x2143
0x21c1
0x21d6
0x2230
0x2259
0x231c
0x24a8
0x2502
0x25c4
0x2663
0x268a
0x2690
0x26a1
0x27b5
0x27f2
0x2818
