0x1993	0x2758	0	Regular
0x1f31	0x2758	0	Regular
0x1885	0x26be	0	Regular
0x18d5	0x2758	0	Regular
0x1e23	0x26be	0	Regular
0x1e73	0x2758	0	Regular
0x36ba0x636	0x2758	0	Regular
0x37020x636	0x2758	0	Regular
0x37e00x636	0x2758	0	Regular
0x38280x636	0x2758	0	Regular
0xa6f0x230	0xc28	2	Regular
0xa6f0x230	0xc28	3	Regular
0xa6f0x9a5	0xc28	2	Regular
0xa6f0x9a5	0xc28	3	Regular
0x23f4B0x10540x5a0	0x2b52	0	Regular
0x23f4B0x1818	0x2b52	0	Regular
0x23f4B0x1db8	0x2b52	0	Regular
0x23f4B0x2663	0x2b52	0	Regular
0x23f4B0x27d2	0x2b52	0	Regular
0x23f4B0x28010x3a0	0x2b52	0	Regular
0x23f4B0x28010xc28	0x2b52	0	Regular
0x23f4B0x28010x1ce4	0x2b52	0	Regular
0x23f4B0x10540xff2B0xeae	0x2b52	0	Regular
0x36ba0x211cB0xfac	0x2758	0	Regular
0x37020x211cB0xfac	0x2758	0	Regular
0x37e00x246cB0x14eb	0x2758	0	Regular
0x38280x246cB0x14eb	0x2758	0	Regular
0x23f4B0x28010x1f85B0x15a2	0x2b52	0	Regular
