0x8	0x10
0x55	0x64
0x81	0x4ab
0x84	0x8e
0x8f	0xbb
0x96	0x4cc
0x99	0xa3
0x9f	0x329
0xa4	0x157
0xa9	0x4ed
0xac	0xb6
0xb2	0x34b
0xe8	0x127
0x185	0x198
0x199	0x1d0
0x1cc	0x433
0x334	0x33c
0x358	0x360
0x361	0x369
0x37e	0x386
0x392	0x39a
0x3a1	0x3a9
0x3b3	0x3bb
0x4ef	0x4f9
0x4f1	0x4fc
0x4f3	0x4ff
0x4f5	0x502
0x4f7	0x505
0x249V0xb6	0x45bB0xb6
0x2a2V0xb6	0x2abB0xb6
0x2e1V0xb6	0x483B0xb6
0x202V0xb6	0x215B0xb6
0x216V0xb6	0x24dB0xb6
0x25fV0xb6	0x269B0xb6
0x265V0xb6	0x3ceB0xb6
0x281V0xb6	0x2a6B0xb6
0x2b1V0xb6	0x2e5B0xb6
0x2faV0x360	0x302B0x360
0x311V0x80	0x319B0x80
0x31aV0x80	0x322B0x80
0x2faV0x319V0x80	0x302B0x319B0x80
