0x0	__function_selector__
0x14c	()
0x14c	fallback()
0x151	tokensReceived(address,address,address,uint256,bytes,bytes)
0x151	tokensToSend(address,address,address,uint256,bytes,bytes)
0x166	changeBeneficiaryAddress(address)
0x179	delegate(uint256,uint256,uint256,string)
0x18c	getRoleAdmin(bytes32)
0x1c2	requestUndelegation(uint256)
0x1d5	retrieve()
0x1dd	grantRole(bytes32,address)
0x1f0	renounceRole(bytes32,address)
0x203	initialize(address,address)
0x216	withdrawBounty(uint256,address)
0x229	getRoleMember(bytes32,uint256)
0x254	hasRole(bytes32,address)
0x277	cancelPendingDelegation(uint256)
0x28a	cancelVesting(uint256)
0x29d	DEFAULT_ADMIN_ROLE()
0x2a5	contractManager()
0x2b8	retrieveAfterTermination(address)
0x2cb	initialize(address)
0x2de	getRoleMemberCount(bytes32)
0x2f1	BENEFICIARY_ROLE()
0x306	revokeRole(bytes32,address)
0x319	reinitialize(address)
0x32c	0x32c
0x59b	0x59b
0x8b4	0x8b4
0xbbe	0xbbe
0x1120	0x1120
0x11a0	0x11a0
0x11ae	0x11ae
0x1228	0x1228
0x146e	0x146e
0x179a	0x179a
0x17bb	0x17bb
0x17d3	0x17d3
0x1baa	0x1baa
0x21f1	0x21f1
0x2268	0x2268
0x227f	0x227f
0x2300	0x2300
0x236f	0x236f
0x2397	0x2397
0x23f0	0x23f0
0x2449	0x2449
0x24d1	0x24d1
0x24dd	0x24dd
0x24ff	0x24ff
0x2645	0x2645
0x264f	0x264f
0x2664	0x2664
0x26a3	0x26a3
0x2710	0x2710
0x2763	0x2763
0x27b2	0x27b2
0x28a5	0x28a5
0x28ba	0x28ba
0x2903	0x2903
0x29b4	0x29b4
0x29d8	0x29d8
0x2a39	0x2a39
0x2a52	0x2a52
0x2a82	0x2a82
0x2ad2	0x2ad2
0x2b27	0x2b27
0x2b44	0x2b44
0x2b7b	0x2b7b
0x2bc3	0x2bc3
0x2be6	0x2be6
0x2c08	0x2c08
0x2c7a	0x2c7a
0x2c93	0x2c93
0x2cc8	0x2cc8
0x2cec	0x2cec
0x2d11	0x2d11
