0x0	[0x0, nil]
0x3f	[0x3f, nil]
0x4	[0x4, nil]
0xf	[0xf, nil]
0x2	[0x2, nil]
0x5	[0x5, nil]
0x7	[0x7, nil]
0x8	[0x8, nil]
0xc	[0xc, nil]
0x12	[0x12, nil]
0x15	[0x15, nil]
0x17	[0x17, nil]
0x18	[0x18, nil]
0x1a	[0x1a, nil]
0x1d	[0x1d, nil]
0x28	[0x28, nil]
0x2a	[0x2a, nil]
0x2e	[0x2e, nil]
0x30	[0x30, nil]
0x33	[0x33, nil]
0x35	[0x35, nil]
0x36	[0x36, nil]
0x3a	[0x3a, nil]
0x3b	[0x3b, nil]
0x43	[0x43, nil]
0x45	[0x45, nil]
0x47	[0x47, nil]
0x48	[0x48, nil]
0x49	[0x49, nil]
0x4a	[0x4a, nil]
0x4d	[0x4d, nil]
0x4f	[0x4f, nil]
0x50	[0x50, nil]
0x52	[0x52, nil]
0x55	[0x55, nil]
0x80	[0x80, nil]
0x84	[0x84, nil]
0x87	[0x87, nil]
0x8a	[0x8a, nil]
0x5aS0x10	[0x53, [0x5a, nil]]
0x5eS0x10	[0x53, [0x5e, nil]]
0x62S0x10	[0x53, [0x62, nil]]
0x67S0x10	[0x53, [0x67, nil]]
0x70S0x10	[0x53, [0x70, nil]]
0x72S0x10	[0x53, [0x72, nil]]
0x74S0x10	[0x53, [0x74, nil]]
0x76S0x10	[0x53, [0x76, nil]]
0x77S0x10	[0x53, [0x77, nil]]
0x78S0x10	[0x53, [0x78, nil]]
0x58	[0x58, nil]
0xb	[0xb, nil]
0x8c	[0x8c, nil]
0x89	[0x89, nil]
0x2c	[0x2c, nil]
0x3d	[0x3d, nil]
0x41	[0x41, nil]
0x53	[0x53, nil]
0x65S0x10	[0x53, [0x65, nil]]
0x6eS0x10	[0x53, [0x6e, nil]]
0x6aS0x10	[0x53, [0x6a, nil]]
0x7aS0x10	[0x53, [0x7a, nil]]
0x7eS0x10	[0x53, [0x7e, nil]]
0x7dS0x10	[0x53, [0x7d, nil]]
