0x0	__function_selector__
0x479	destroy(address)
0x4a1	name()
0x51e	block(address,uint256)
0x54a	approve(address,uint256)
0x58a	setWhitelistContract(address)
0x5b0	confirmWhitelistContract()
0x5b8	setOperatorsContract(address)
0x5de	totalSupply()
0x5f8	updateCategory(bytes4)
0x61f	getBlockerOperatorsPending()
0x643	getOperatorsPending()
0x64b	issuer()
0x653	burnFor(address,uint256)
0x67f	setBlockerOperatorsContract(address)
0x6a5	transferFrom(address,address,uint256)
0x6db	isAdmin(address)
0x701	isRelay(address)
0x727	isOperatorOrSystem(address)
0x74d	getTraderOperatorsPending()
0x755	batchConfiscate(address[],address[],uint256[])
0x8fa	decimals()
0x918	isSystem(address)
0x93e	isInitialized()
0x946	increaseAllowance(address,uint256)
0x972	isWhitelisted(address)
0x998	tokenURI()
0x9a0	unpause()
0x9a8	isTrader(address)
0x9ce	mint(address,uint256)
0x9fa	burn(uint256)
0xa17	initializedMetadataUpgrade()
0xa1f	initialize(address,address)
0xa4d	getWhitelistPending()
0xa55	balanceOfAt(address,uint256)
0xa81	updateSymbol(string)
0xb25	getOperatorsContract()
0xb2d	getWhitelistContract()
0xb35	isMultisig(address)
0xb5b	batchMint(address[],uint256[])
0xc7e	isOperator(address)
0xca4	balanceOf(address)
0xcca	updateIssuer(address)
0xcf0	burnFrom(address,uint256)
0xd1c	isNotPaused()
0xd24	pause()
0xd2c	batchToggleFreeze(address[],bool)
0xdcf	updateName(string)
0xe73	confirmOperatorsContract()
0xe7b	isBlocker(address)
0xea1	unblock(address,uint256)
0xecd	toggleFreeze(address,bool)
0xefb	initializeContractsAndConstructor(string,string,uint8,bytes4,string,address,address,address,address,address)
0x10eb	symbol()
0x10f3	confiscate(address,address,uint256)
0x1129	blockedBalanceOf(address)
0x114f	totalSupplyAt(uint256)
0x116c	updateTokenURI(string)
0x1210	totalBlockedBalance()
0x1218	decreaseAllowance(address,uint256)
0x1244	transfer(address,uint256)
0x1270	isPaused()
0x1278	setTraderOperatorsContract(address)
0x129e	confirmTraderOperatorsContract()
0x12a6	batchBurnFor(address[],uint256[])
0x13c9	getTraderOperatorsContract()
0x13d1	class()
0x13d9	initialize(address)
0x13ff	frozen(address)
0x1425	isAdminOrSystem(address)
0x144b	_blockedBalances(address)
0x1471	approveOnBehalf(address,address,uint256)
0x14a7	allowance(address,address)
0x14d5	isFrozen(address)
0x14fb	confirmBlockerOperatorsContract()
0x1503	initializeContractsAndConstructor(string,string,uint8,bytes4,string,address,address,address,address,address,string)
0x177f	getBlockerOperatorsContract()
0x1787	getTotalBlockedBalance()
0x178f	category()
0x17b4	updateClass(string)
0x18e0	0x18e0
0x1c37	0x1c37
0x1db3	0x1db3
0x20e9	0x20e9
0x21bd	0x21bd
0x239c	0x239c
0x24b4	0x24b4
0x2505	0x2505
0x2682	0x2682
0x2b50	0x2b50
0x2ba1	0x2ba1
0x2f46	0x2f46
0x2feb	0x2feb
0x3261	0x3261
0x333f	0x333f
0x389d	0x389d
0x3a17	0x3a17
0x3a78	0x3a78
0x3c16	0x3c16
0x3c34	0x3c34
0x3e60	0x3e60
0x3ea2	0x3ea2
0x3efc	0x3efc
0x3f92	0x3f92
0x4023	0x4023
0x4071	0x4071
0x414d	0x414d
0x41e3	0x41e3
0x4232	0x4232
0x4281	0x4281
0x4287	0x4287
0x4318	0x4318
0x448d	0x448d
0x454e	0x454e
0x45df	0x45df
0x46fe	0x46fe
0x4765	0x4765
0x47fb	0x47fb
0x4891	0x4891
0x497d	0x497d
0x4a14	0x4a14
0x4a73	0x4a73
0x4adb	0x4adb
0x4b3a	0x4b3a
0x4bc7	0x4bc7
0x4c23	0x4c23
0x4c65	0x4c65
0x4cf9	0x4cf9
0x4e57	0x4e57
0x4f11	0x4f11
0x4f70	0x4f70
0x4fec	0x4fec
0x50ab	0x50ab
0x5107	0x5107
0x51a8	0x51a8
0x5272	0x5272
0x52ce	0x52ce
0x535a	0x535a
0x5460	0x5460
0x5570	0x5570
0x55c4	0x55c4
0x5642	0x5642
0x5ef6	()
0x5ef6	fallback()
