0x3453	0x35e8
0x3bf3	0x3bf3
0x3bf9	0x3cc1
0x3e0c	0x3f26
0x3f2f	0x4093
0x3401	0x4f6d
0x35fb	0x4fdb
0x37f4	0x5004
0x3907	0x5028
0x3961	0x504d
0x39fc	0x5072
0x3d5b	0x509b
0x3d5b	0x50bf
0x4103	0x50e3
0x411a	0x510a
0x1cd3	0x1e0e0x1cd3
0x1e89	0x1fcf0x1e89
0x33bf	0x2d120x33bf
0x379a	0x2d120x379a
0x3961	0x2d120x3961
0x39ba	0x2d120x39ba
0x1e89	0x4e230x1e89
0x1e89	0x4e480x1e89
0x2d68	0x4e920x2d68
0x2d68	0x4eb60x2d68
0x3349	0x4efe0x3349
0x3349	0x4f480x3349
