0x0	__function_selector__
0xfd	fixFailedMessage(bytes32)
0x117	setBridgeContract(address)
0x138	transferToken(address,uint256)
0x15c	isInitialized()
0x185	getBridgeMode()
0x1cc	initialize(address,address,address,uint256,address)
0x203	handleBridgedTokens(address,uint256,bytes32)
0x22a	claimTokens(address,address)
0x251	setMediatorContractOnOtherSide(address)
0x272	mediatorContractOnOtherSide()
0x2a3	owner()
0x2b8	messageHashFixed(bytes32)
0x2d0	deployedAtBlock()
0x2f7	requestFailedMessageFix(bytes32)
0x30f	getBridgeInterfacesVersion()
0x350	requestGasLimit()
0x365	bridgeContract()
0x37a	erc721token()
0x38f	transferOwnership(address)
0x3b0	setRequestGasLimit(uint256)
0x57b	0x57b
0x5a3	0x5a3
0x64f	0x64f
0x7ab	0x7ab
0x898	0x898
0x9d0	0x9d0
0xa73	0xa73
0xa98	0xa98
0xb56	0xb56
0xbca	0xbca
0xc93	0xc93
0xd47	0xd47
0x1104	0x1104
0x1177	0x1177
0x11eb	0x11eb
0x125f	0x125f
0x1299	0x1299
0x1524	0x1524
0x1615	0x1615
0x1623	0x1623
0x1696	0x1696
0x171d	0x171d
0x184e	0x184e
0x190c	0x190c
0x1aa2	0x1aa2
0x1aca	0x1aca
0x1ad2	0x1ad2
0x1d70	0x1d70
0x1ddb	0x1ddb
0x1e79	0x1e79
0x1f23	0x1f23
0x2234	0x2234
0x22dd	0x22dd
0x236a	0x236a
0x23eb	()
0x23eb	fallback()
