0x0	0xd
0x3f	0x4a
0xd	0x1e
0x59	0x65
0x7a4	0x7b5
0x6d2	0x6e3
0x4e9	0x504
0x44d	0x452
0x6fe	0x717
0x71b	0x72b
0x72f	0x73a
0x741	0x762
0x769	0x77e
0x7c2	0x7db
0x7df	0x7ef
0x7f3	0x7fe
0x802	0x810
0x90	0x98
0xc2	0xca
0xf5	0xfd
0x10a	0x112
0x11f	0x127
0x157	0x15f
0x54d	0x55c
0x60e	0x615
0x1e	0x29
0x29	0x34
0x34	0x3f
0x4a	0x55
0x65	0x70
0x70	0x7b
0x7b	0xc9a
0xa50x90	0xb90x90
0xa50xf5	0xb90xf5
0x2a2B0x116	0x2ddB0x116
0x694B0x6e7	0x6a7B0x6e7
0x694B0x6f0	0x6a7B0x6f0
0x694B0x7b9	0x6a7B0x7b9
0x6b0B0xce	0x6beB0xce
0x694B0x6c2B0xce	0x6a7B0x6c2B0xce
0x1bcB0xdd	0x1c1B0xdd
0x1f5B0xf0	0x1faB0xf0
0x2760x1edB0xf0	0x2800x1edB0xf0
0x2360x1edB0xf0	0x2500x1edB0xf0
0x2710x1edB0xf0	0x2760x1edB0xf0
0x861B0x152	0x867B0x152
0x37fB0x152	0x384B0x152
0x3b3B0x152	0x3c2B0x152
0x3f1B0x152	0x406B0x152
0x8a9B0x152	0x8b4B0x152
0x41fB0x152	0x427B0x152
0x837B0x152	0x83eB0x152
0x858B0x152	0x861B0x152
0x83eB0x152	0x847B0x152
0x2760x377B0x152	0x2800x377B0x152
0x2360x377B0x152	0x2500x377B0x152
0x2710x377B0x152	0x2760x377B0x152
0x6b0B0x163	0x6beB0x163
0x694B0x6c2B0x163	0x6a7B0x6c2B0x163
