0x67f
0x687
0x68f
0x6b6
0x6bd
0x6c3
0x6cb
0x6eb
0x787
0x7c9
0x7ce
0x837
0x8ad
0x96f
0x97d
0x9b1
0x9bf
0xa24
0xa32
0xa66
0xa74
0xabc
0xaf8
0xafe
0xb29
0xb37
0xb6a
0xb98
0xb9f
0xbbf
0xc20
0xc4b
0xc59
0xc8c
0xce9
0xd1c
0xd4f
0xdb1
0xe49
0xe57
0xe8a
0xeb4
0xede
0xf33
0xf41
0xf8a
0xf8f
0xfba
0xfc8
0x1025
0x1069
0x1101
0x110f
0x11e2
0x11e7
0x121a
0x1220
0x12a0
0x12c1
0x1372
0x141f
0x142d
0x1460
0x148a
0x14d9
0x153b
0x15d2
0x1605
0x162f
0x1662
0x168c
0x1728
0x1764
0x176c
0x1774
0x177c
0x1783
0x1789
0x178f
0x1795
0x179c
0x17a3
0x17aa
0x17b1
0x17b8
0x17bf
0x17c6
0x17e8
0x1888
0x1897
0x189d
0x18c7
0x18fa
0x1939
0x196d
0x1973
0x1979
0x197f
0x1984
0x19ae
0x19fb
0x1ac5
0x1acb
0x1b30
0x1b36
0x1b75
0x1bc9
0x1c09
0x1c17
0x1c5f
0x1c92
0x1c98
0x1cd7
0x1d1f
