0x0	0
0x11	0
0x34	1
0x13d	10
0x13d	11
0x13d	12
0x15	0
0x15	1
0x38	1
0x38	2
0x54	2
0x54	3
0x54	4
0x54	5
0x54	96
0x54	97
0xa2	5
0xb4	5
0xb4	6
0x125	9
0x125	10
0x2a5	21
0x2a5	22
0x2a5	23
0x2a5	24
0x2a5	25
0x2a5	26
0x2a5	27
0x2a5	28
0x2a5	29
0x2a5	30
0x2a5	31
0x2a5	32
0x2a5	33
0x2a5	34
0x2a5	35
0x2a5	36
0x2a5	37
0x2a5	38
0x2a5	39
0x2a5	40
0x2a5	41
0x2a5	42
0x2a5	43
0x2a5	44
0x2a5	45
0x2a5	46
0x2a5	47
0x2a5	48
0x2a5	49
0x2a5	50
0x2a5	51
0x2a5	52
0x2a5	53
0x2a5	54
0x2a5	55
0x2a5	56
0x2a5	57
0x2a5	58
0x2a5	59
0x2a5	60
0x2a5	61
0x2a5	62
0x2a5	63
0x2a5	64
0x2a5	65
0x2a5	66
0x2a5	67
0x2a5	68
0x2a5	69
0x2a5	70
0x2a5	71
0x2a5	72
0x2a5	73
0x2a5	74
0x2a5	75
0x2a5	76
0x2a5	77
0x2a5	78
0x2a5	79
0x2a5	80
0x2a5	81
0x2a5	82
0x2a5	83
0x2a5	84
0x2a5	85
0x2a5	86
0x2a5	87
0x2a5	88
0x2a5	89
0x2a5	90
0x2a5	91
0x2a5	92
0x2a5	93
0x2a5	94
0x2a5	95
0x138	10
0x189	12
0x189	13
0xbbB0x38	6
0x269B0x125	19
0x269B0x125	20
0x269B0x125	21
0x29dB0x125	21
0x299B0x125	21
0xd5B0x54	6
0xd5B0x54	7
0xd5B0x54	8
0x1e9B0x54	15
0x1e9B0x54	16
0x1e9B0x54	17
0x1e9B0x54	95
0x1e9B0x54	96
0xbfB0x54	6
0xd0B0x54	6
0x1abB0x54	13
0x1abB0x54	14
0x110B0x54	8
0x110B0x54	9
0x1daB0x54	15
0x1cbB0x54	14
0x1cbB0x54	15
0x21fB0x54	17
0x21fB0x54	18
0x21fB0x54	19
0x21fB0x54	96
0x21fB0x54	97
0xbbB0x1abB0x54	6
0x122B0x54	9
