0x0	0x2
0x3f	0x42
0x60	0xb3c
0x1f	0x24
0x4	0x5
0xf	0x10
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0x9
0x9	0xc
0xd	0xf
0x10	0x12
0x12	0x14
0x14	0x19
0x19	0x1a
0x1a	0x1d
0x24	0xb32
0x2a	0x2f
0x2f	0xb34
0x35	0x3a
0x3a	0xb36
0x45	0x4a
0x4a	0xb38
0x50	0x55
0x55	0xb3a
0x5b	0x60
0x65	0x68
0x6a	0x6b
0x6b	0x6e
0x6f	0x72
0x72	0x75
0x75	0x78
0x81	0x84
0x84	0x87
0x87	0x8a
0x8c	0x8e
0x8e	0x8f
0x8f	0x92
0x93	0x96
0x99	0x9c
0x9c	0x9f
0xca	0xcd
0xcd	0xd0
0xd0	0xd1
0xd1	0xd2
0xd2	0xd5
0xd5	0xd6
0xd6	0xd7
0xd7	0xda
0xdb	0xde
0xe0	0xf6
0xf6	0xf7
0xf7	0xfb
0xfb	0xfd
0xfd	0x100
0x100	0x101
0x101	0x104
0x104	0x105
0x105	0x106
0x106	0x10d
0x10d	0x10e
0x10e	0x10f
0x10f	0x112
0x113	0x116
0x119	0x11b
0x11b	0x11e
0x11e	0x11f
0x11f	0x120
0x120	0x121
0x121	0x124
0x125	0x128
0x12b	0x12d
0x12d	0x12f
0x12f	0x132
0x132	0x135
0x135	0x137
0x137	0x138
0x138	0x139
0x139	0x140
0x140	0x141
0x141	0x142
0x142	0x143
0x143	0x146
0x147	0x14a
0x152	0x155
0x157	0x159
0x159	0x15a
0x15a	0x15d
0x15e	0x161
0x164	0x167
0x167	0x16a
0x16a	0x16b
0x16b	0x16c
0x16c	0x16f
0x16f	0x170
0x170	0x171
0x171	0x174
0x175	0x178
0x17b	0x17c
0x17c	0x191
0x191	0x192
0x192	0x195
0x197	0x199
0x199	0x19a
0x19a	0x19d
0x19e	0x1a1
0x1a4	0x1a7
0x1a7	0x1aa
0x1aa	0x1ab
0x1ab	0x1ac
0x1ac	0x1af
0x1af	0x1b0
0x1b0	0x1b1
0x1b1	0x1b4
0x1b5	0x1b8
0x1ba	0x1d0
0x1d0	0x1d2
0x1d2	0x1d4
0x1d4	0x1d7
0x1d7	0x1d8
0x1d8	0x1db
0x1db	0x1de
0x1de	0x1e0
0x1e0	0x1e3
0x1e3	0x1e4
0x1e4	0x1e7
0x1e7	0x1e8
0x1e8	0x1e9
0x1e9	0x1f0
0x1f0	0x1f1
0x1f1	0x1f2
0x1f2	0x1f5
0x1f6	0x1f9
0x1fc	0x1fe
0x1fe	0x201
0x201	0x202
0x202	0x203
0x203	0x204
0x204	0x207
0x208	0x20b
0x20e	0x210
0x210	0x212
0x212	0x215
0x215	0x218
0x218	0x21a
0x21a	0x21b
0x21b	0x21c
0x21c	0x223
0x223	0x224
0x224	0x225
0x225	0x226
0x226	0x229
0x22a	0x22d
