0x40	0x42
0x0	0x2
0x1f	0x21
0x4	0x5
0xf	0x12
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0xb
0xc	0xf
0x12	0x14
0x14	0x15
0x15	0x16fa
0x1a	0x1c
0x1c	0x1d
0x1d	0x1f
0x21	0x26
0x26	0x27
0x27	0x2a
0x2c	0x31
0x31	0x32
0x32	0x35
0x37	0x3c
0x3c	0x3d
0x3d	0x40
0x42	0x47
0x47	0x16fc
0x4d	0x52
0x52	0x16fe
0x58	0x5d
0x5d	0x1700
0x63	0x68
0x68	0x1702
0x6d	0x70
0x73	0x78
0x78	0x1704
0x7e	0x83
0x83	0x1706
0x89	0x8e
0x8e	0x1708
0x93	0x96
0x99	0x9e
0x9e	0x170a
0xa4	0xa9
0xa9	0x170c
0xaf	0xb4
0xb4	0x170e
0xba	0xbf
0xbf	0x1710
0xc5	0xca
0xca	0x1712
0xd0	0xd5
0xd5	0x1714
0xda	0xdd
0xe0	0xe5
0xe5	0xe6
0xe6	0xe9
0xeb	0xf0
0xf0	0xf1
0xf1	0xf4
0xf6	0xfb
0xfb	0x1716
0x101	0x106
0x106	0x1718
0x10c	0x111
0x111	0x171a
0x117	0x11c
0x11c	0x171c
0x121	0x124
0x127	0x12c
0x12c	0x171e
0x132	0x137
0x137	0x1720
0x13d	0x142
0x142	0x1722
0x147	0x14a
0x14d	0x152
0x152	0x1724
0x158	0x15d
0x15d	0x1726
0x163	0x168
0x168	0x1728
0x16e	0x173
0x173	0x172a
0x179	0x17e
0x17e	0x172c
0x184	0x189
0x189	0x172e
0x18f	0x192
0x194	0x197
0x197	0x19a
0x211	0x214
0x214	0x217
0x217	0x218
0x218	0x219
0x219	0x21c
0x21c	0x21d
0x21d	0x21e
0x21e	0x221
0x222	0x225
0x228	0x22a
0x22a	0x22d
0x22d	0x22f
0x22f	0x230
0x230	0x237
0x237	0x238
0x238	0x239
0x239	0x23c
0x23d	0x240
0x243	0x245
0x245	0x248
0x248	0x249
0x249	0x24a
0x24a	0x24b
0x24b	0x24e
0x24f	0x252
0x255	0x257
0x257	0x259
0x259	0x25c
0x25c	0x25f
0x25f	0x261
0x261	0x262
0x262	0x263
0x263	0x26a
0x26a	0x26b
0x26b	0x26c
0x26c	0x26d
0x26d	0x270
0x271	0x274
0x27a	0x27c
0x27c	0x27d
0x27d	0x281
0x281	0x282
0x282	0x283
0x283	0x285
0x285	0x286
0x286	0x288
0x288	0x28b
0x28b	0x28c
0x28c	0x28e
0x297	0x299
0x299	0x29f
0x2a0	0x2a3
0x2a3	0x2a7
0x2ad	0x2b0
0x2b0	0x2b3
0x2b3	0x2b7
0x2b7	0x2be
0x2be	0x2bf
0x2bf	0x2c0
0x2c0	0x2c3
0x2c4	0x2c7
0x2ca	0x2cc
0x2cc	0x2cf
0x2cf	0x2d0
0x2d0	0x2d1
0x2d1	0x2d2
0x2d2	0x2d5
0x2d6	0x2d9
0x2dc	0x2de
0x2de	0x2e0
0x2e0	0x2e3
0x2e3	0x2e6
0x2e6	0x2e8
0x2e8	0x2e9
0x2e9	0x2ea
0x2ea	0x2f1
0x2f1	0x2f2
0x2f2	0x2f3
0x2f3	0x2f4
0x2f4	0x2f7
0x2f8	0x2fb
0x301	0x303
0x303	0x304
0x304	0x308
0x308	0x309
0x309	0x30a
0x30a	0x30c
0x30c	0x30d
0x30d	0x30f
0x30f	0x312
0x312	0x313
0x313	0x315
0x31e	0x320
0x320	0x326
0x327	0x32a
0x32a	0x32e
0x333	0x33c
0x340	0x343
0x343	0x346
0x346	0x347
0x347	0x348
0x348	0x34b
0x34b	0x34c
0x34c	0x34d
0x34d	0x350
0x351	0x354
0x357	0x359
0x359	0x35b
0x35b	0x35d
0x35d	0x35e
0x35e	0x360
0x360	0x361
0x361	0x363
0x363	0x365
0x365	0x366
0x366	0x367
0x367	0x36a
0x380	0x383
0x383	0x386
0x39a	0x39d
0x39d	0x3a0
0x3a0	0x3a1
0x3a1	0x3a2
0x3a2	0x3a5
0x3a5	0x3a6
0x3a6	0x3a7
0x3a7	0x3aa
0x3ab	0x3ae
0x3b1	0x3b3
0x3b3	0x3b5
0x3b5	0x3b7
0x3b7	0x3b8
0x3b8	0x3ba
0x3ba	0x3bc
0x3bc	0x3be
0x3be	0x3c1
0x3c1	0x3c2
0x3c2	0x3c5
0x3c5	0x3c7
0x3c7	0x3c9
0x3c9	0x3ca
0x3ca	0x3cb
0x3cb	0x3ce
0x3d0	0x3d3
0x3d3	0x3d6
0x3d6	0x3d7
0x3d7	0x3d8
0x3d8	0x3db
0x3db	0x3dc
0x3dc	0x3dd
0x3dd	0x3e0
0x3e1	0x3e4
0x3e7	0x3e8
0x3e8	0x3eb
0x3ed	0x3f0
0x3f0	0x3f3
0x3f5	0x3f8
0x3f8	0x3fb
0x3fb	0x3fc
0x3fc	0x3fd
0x3fd	0x400
0x400	0x401
0x401	0x402
0x402	0x405
0x406	0x409
0x40c	0x40d
0x40d	0x40f
0x40f	0x411
0x411	0x413
0x413	0x414
0x414	0x415
0x415	0x416
0x416	0x419
0x41b	0x41e
0x41e	0x421
0x423	0x426
0x426	0x427
0x427	0x42b
0x42b	0x42d
0x42e	0x432
0x432	0x433
0x433	0x435
0x435	0x437
0x439	0x43c
0x43c	0x43f
0x43f	0x440
0x440	0x441
0x441	0x444
0x444	0x445
0x445	0x446
0x446	0x449
0x44a	0x44d
0x450	0x452
0x452	0x454
0x454	0x456
0x456	0x457
0x457	0x459
0x459	0x45a
0x45a	0x45c
0x45c	0x45e
0x45e	0x45f
0x45f	0x460
0x460	0x463
0x465	0x468
0x468	0x46b
0x46b	0x46c
0x46c	0x46d
0x46d	0x470
0x470	0x471
0x471	0x472
0x472	0x475
0x476	0x479
0x47c	0x47d
0x47d	0x47f
0x47f	0x481
0x481	0x483
0x483	0x484
0x484	0x485
0x485	0x486
0x486	0x489
0x48b	0x48e
0x48e	0x491
0x493	0x496
0x496	0x499
0x499	0x49a
0x49a	0x49b
0x49b	0x49e
0x49e	0x49f
0x49f	0x4a0
0x4a0	0x4a3
0x4a4	0x4a7
0x4aa	0x4ac
0x4ac	0x4ae
0x4ae	0x4b0
0x4b0	0x4b1
0x4b1	0x4b3
0x4b3	0x4b4
0x4b4	0x4b6
0x4b6	0x4b8
0x4b8	0x4b9
0x4b9	0x4ba
