0x0	__function_selector__
0x20b	name()
0x28e	approve(address,uint256)
0x2f2	totalSupply()
0x310	unBlacklist(address)
0x354	transferFrom(address,address,uint256)
0x3d8	updateRescuer(address)
0x41c	removeMinter(address)
0x476	decimals()
0x497	initialize(string,string,string,uint8,address,address,address,address)
0x70e	masterMinter()
0x742	rescuer()
0x776	unpause()
0x780	mint(address,uint256)
0x7e4	burn(uint256)
0x812	configureMinter(address,uint256)
0x876	updatePauser(address)
0x8ba	paused()
0x8da	balanceOf(address)
0x932	pause()
0x93c	minterAllowance(address)
0x994	owner()
0x9c8	symbol()
0xa4b	pauser()
0xa7f	transfer(address,uint256)
0xae3	updateMasterMinter(address)
0xb27	isMinter(address)
0xb81	updateBlacklister(address)
0xbc5	rescueERC20(address,address,uint256)
0xc33	blacklister()
0xc67	allowance(address,address)
0xcdf	currency()
0xd62	transferOwnership(address)
0xda6	blacklist(address)
0xdea	isBlacklisted(address)
0xe44	0xe44
0x2e7f	0x2e7f
0x36e0	0x36e0
0x3ced	0x3ced
0x4025	0x4025
0x406f	0x406f
0x40b2	0x40b2
0x413a	0x413a
0x429c	0x429c
0x438b	0x438b
0x43a3	0x43a3
0x45a9	0x45a9
0x45f4	0x45f4
0x4674	0x4674
0x4b03	()
0x4b03	fallback()
