0xfcc	21	0x35e8	4
0xfcc	21	0x35f8	4
0xfcc	21	0x4990	4
0xfcc	21	0x49a5	4
0x28cd	15	0x2870	6
0x35e8	4	0xae8	1
0x35e8	4	0x343e	1
0x35e8	4	0x34c5	1
0x35e8	4	0x4085	1
0x3f6a	14	0x3602	4
0x471a	25	0x4230	5
0x479a	8	0xf86	1
0x479a	8	0x1e9d	1
0x479a	8	0x1ea9	1
0x479a	8	0x2118	1
0x479a	8	0x2125	1
0x479a	8	0x3c05	1
0x479a	8	0x3c12	1
0x479a	8	0x3c6d	1
0x479e	4	0xf93	1
0x479e	4	0x6623	1
0x479e	4	0x66da	1
0x479e	4	0x698e	1
0x48c6	8	0x166e	2
0x48c6	8	0x1692	2
0x48c6	8	0x2bba	2
0x48c6	8	0x2cf8	2
0x494e	86	0x407f	28
0x4c49	61	0x4077	28
0x4ca3	51	0x2104	16
0x4cfc	70	0x66b5	16
0x4e3a	4	0x4585	1
0x4e3a	4	0x4e88	1
0x4e3a	4	0x5280	1
0x4e3a	4	0x5321	1
