0x0	__function_selector__
0x1fe	acceptChain(uint8)
0x23f	relayInfo(bytes32,uint256)
0x28b	initialize(address,uint256,uint8[],uint256)
0x354	receiveTotalAmount(address)
0x399	receiveToken(address,uint256,address,string)
0x46b	unpause()
0x480	minAmount(address)
0x4b3	setAcceptChain(uint8,bool)
0x4e8	implementation()
0x4fd	paused()
0x512	removeRelayer(address)
0x545	setAcceptToken(address,bool)
0x580	renounceOwnership()
0x595	setMaxAmountPerDay(address,uint256)
0x5ce	pause()
0x5e3	setFee(uint8,uint256)
0x616	acceptToken(address)
0x649	owner()
0x65e	maxAmount(address)
0x691	setConfirmRequireNum(uint256)
0x6bb	transfer(uint256,address)
0x6f4	timestamp()
0x709	relayer(address)
0x73c	setMinAmount(address,uint256)
0x775	addRelayer(address)
0x7a8	crossChainTransfer(address,uint256,address,uint8)
0x7e6	sendTotalAmount(address)
0x819	maxAmountPerDay(address)
0x84c	fee(uint8)
0x879	transferOwnership(address)
0x8ac	transferToken(address,uint256,address)
0x8ef	admin()
0x904	setMaxAmount(address,uint256)
0x93d	confirmRequireNum()
0x16ff	0x16ff
0x20bc	0x20bc
0x2179	0x2179
0x21cb	0x21cb
0x227e	0x227e
0x2282	0x2282
0x2346	0x2346
0x246b	0x246b
0x25c3	()
0x25c3	fallback()
