0x2da	0x2f0	0x300	0x300
0x312	0x328	0x300	0x300
0x338	0x9ea	0x340	0x340
0x35c	0x372	0x3a4	0x3a4
0x3a6	0x3bc	0x3a4	0x3a4
0x3c9	0xb37	0x300	0x300
0x3d1	0xb3e	0x300	0x300
0x3d9	0xb44	0x300	0x300
0x3e1	0x3f7	0x3a4	0x3a4
0x518	0xe61	0x340	0x340
0x520	0x536	0x3a4	0x3a4
0x53d	0x1110	0x300	0x300
0x545	0x11f7	0x300	0x300
0x54d	0x563	0x3a4	0x3a4
0x56a	0x1526	0x3a4	0x3a4
0x572	0x1531	0x340	0x340
0x57a	0x1540	0x300	0x300
0x582	0x598	0x300	0x300
0x59f	0x5b5	0x300	0x300
0x5cb	0x5e1	0x300	0x300
0x5e8	0x5fe	0x300	0x300
0x60e	0x17bf	0x340	0x340
0x616	0x17ce	0x300	0x300
0x61e	0x17d4	0x300	0x300
0x626	0x17e2	0x3a4	0x3a4
0x62e	0x644	0x300	0x300
0x654	0x66a	0x300	0x300
0x677	0x1868	0x300	0x300
0x67f	0x695	0x300	0x300
0x729	0x73f	0x300	0x300
0x74f	0x765	0x3a4	0x3a4
0x76c	0x782	0x3a4	0x3a4
0x79e	0x7b4	0x3a4	0x3a4
0x7c4	0x7da	0x3a4	0x3a4
0x7ea	0x800	0x3a4	0x3a4
0x822	0x838	0x3a4	0x3a4
0x854	0x86a	0x3a4	0x3a4
0x87a	0x277c	0x300	0x300
0x882	0x2782	0x300	0x300
0x88a	0x27be	0x340	0x340
0x892	0x8a8	0x3a4	0x3a4
0x8bb	0x27f0	0x300	0x300
0x8c3	0x27f6	0x3a4	0x3a4
0x8cb	0x2817	0x300	0x300
0x8d3	0x8e9	0x3a4	0x3a4
0x90b	0x2b2d	0x300	0x300
0x913	0x2be2	0x300	0x300
0x91b	0x2be8	0x300	0x300
0x923	0x2df0	0x300	0x300
0x92b	0x941	0x3a4	0x3a4
0x95a	0x2782	0x9a1	0x9d2
0x95a	0x2782	0x9a7	0x9d2
0x95a	0x2782	0x9c6	0x9d2
0x95a	0x2782	0x9cc	0x9d2
0x95a	0x2782	0x9d2	0x9d2
0xa0c	0x30fd	0xa14	0xa14
0xa9b	0x2674	0xaa4	0xaa4
0xaa4	0x2397	0xaaf	0xaaf
0xb29	0x3103	0xb33	0xb33
0xb44	0xbb4	0xbe6	0xbe6
0xe1e	0x36e6	0xe4d	0xe4d
0xe4d	0x36e6	0xb0a	0xb0a
0xed2	0x1540	0xee8	0xee8
0xee8	0x2782	0xef6	0xef6
0xf0d	0x95a	0xf15	0xf15
0xf92	0x3008	0x9c6	0xfa7
0xf92	0x3008	0xfa7	0xfa7
0xfa7	0x30a3	0xfcd	0xfcd
0xfe7	0x30a3	0x9cc	0x1010
0xfe7	0x30a3	0x1010	0x1010
0x106f	0x2fbf	0x107c	0x107c
0x107c	0x2fbf	0x1099	0x1099
0x1099	0x3140	0x10c5	0x10c5
0x115c	0x116f	0xbe6	0xbe6
0x1246	0x1540	0x1253	0x1253
0x1253	0x2782	0x1261	0x1261
0x1278	0x95a	0x1280	0x1280
0x12fd	0x3008	0x9c6	0x1312
0x12fd	0x3008	0x1312	0x1312
0x1312	0x30a3	0x1338	0x1338
0x1352	0x30a3	0x9cc	0x137b
0x1352	0x30a3	0x137b	0x137b
0x139e	0x3061	0x13ab	0x13ab
0x13b3	0x2fbf	0x13c3	0x13c3
0x13c3	0x3008	0x13dc	0x13dc
0x13dc	0x30a3	0x9c6	0x13f0
0x13dc	0x30a3	0x13f0	0x13f0
0x146b	0x3061	0x147e	0x147e
0x14d4	0x30a3	0x14e7	0x14e7
0x1526	0x1d35	0x152f	0x152f
0x156f	0xbb4	0x15e1	0x15e1
0x15ef	0x30a3	0x9a1	0x1635
0x15ef	0x30a3	0x160e	0x1635
0x15ef	0x30a3	0x1635	0x1635
0x160e	0x30a3	0x9a1	0x9c6
0x160e	0x30a3	0x9c6	0x9c6
0x160e	0x30a3	0x162e	0x9c6
0x1635	0x2fbf	0x1641	0x1641
0x1655	0x2fbf	0x1665	0x1665
0x166c	0x2fbf	0x9c6	0x1690
0x166c	0x2fbf	0x1689	0x1690
0x166c	0x2fbf	0x1690	0x1690
0x16a3	0x2fbf	0x1690	0x1690
0x16a3	0x2fbf	0x16bc	0x1690
0x16bc	0x2fbf	0x9c6	0x9c6
0x16bc	0x2fbf	0x1689	0x9c6
0x16e5	0x1738	0x9d2	0x9d2
0x1762	0x1110	0x9c6	0x9c6
0x1762	0x1110	0x1770	0x9c6
0x17d4	0x3192	0xbe6	0xbe6
0x1a10	0x3008	0x1a1a	0x1a1a
0x1a27	0x3008	0x1a32	0x1a32
0x1aa5	0x1540	0x1abb	0x1abb
0x1abb	0x2782	0x1ac9	0x1ac9
0x1ae0	0x95a	0x1ae8	0x1ae8
0x1b65	0x3008	0x9c6	0x1b7a
0x1b65	0x3008	0x1b7a	0x1b7a
0x1b7a	0x30a3	0x1ba0	0x1ba0
0x1bba	0x30a3	0x9cc	0x1be3
0x1bba	0x30a3	0x1be3	0x1be3
0x1c3f	0x30a3	0x1c4c	0x1c4c
0x1c4c	0x30a3	0x1c69	0x1c69
0x1c69	0x31a8	0x1c96	0x1c96
