0x0	0xc
0x1a	0x2b
0x658	0x669
0x709	0x719
0x9bd	0x9d5
0xa43	0xa52
0xc3d	0xc48
0x16cb	0x16f5
0x1d07	0x1d17
0x2cbb	0x2d06
0x3a6d	0x3a73
0x3a9b	0x3aa3
0x47a5	0x47ab
0x10	0x1a
0x11a	0x126
0xad	0xb9
0x7c	0x88
0xe9	0xf5
0x19d	0x1a9
0x16c	0x178
0x1d9	0x1e5
0x4ad	0x4b9
0x921	0x92d
0x967	0x978
0x1026	0x1032
0x10f6	0x1109
0x14a9	0x14b5
0x14b9	0x14c5
0x1619	0x164f
0x3646	0x365b
0x1fb2	0x1fbe
0x1ff6	0x2009
0x20ea	0x20f6
0x4797	0x47a5
0x507	0x50e
0x529	0x537
0x100	0x10b
0x537	0x54b
0x566	0x57f
0x59f	0x5aa
0x5cd	0x5ed
0x602	0x609
0x620	0x63c
0x651	0x658
0x6df	0x709
0x680	0x6df
0x737	0x748
0x719	0x737
0x75e	0x792
0x796	0x7a1
0x7ce	0x7d6
0x7e2	0x7ed
0x835	0x84b
0x84f	0x85a
0x47d2	0x47df
0x748	0x752
0x8c1	0x8d1
0x980	0x986
0x98e	0x993
0x9aa	0x9bd
0x9d5	0x9e4
0x2c10	0x2c1f
0xa37	0xa3a
0xa7e	0xa9d
0xab2	0xab8
0xa3a	0xa43
0xb6d	0xba1
0xba5	0xbb0
0xc35	0xc3d
0x103e	0x1057
0x10ae	0x10d0
0x13eb	0x13f2
0x140d	0x141b
0x141b	0x142f
0x16c5	0x16cb
0x168b	0x1696
0x16c3	0x16c5
0x1b44	0x1b79
0x170a	0x1710
0x1727	0x1739
0x177a	0x177f
0x1778	0x177a
0x1796	0x17d1
0x17d5	0x17e0
0x2ddc	0x2de8
0x1918	0x194c
0x1950	0x195b
0x19a2	0x19d6
0x19da	0x19e5
0x1a31	0x1a47
0x1a4b	0x1a56
0x1b7d	0x1b88
0x1bb5	0x1bba
0x1bf4	0x1bff
0x1c1a	0x1c4e
0x1c52	0x1c5d
0x1c8a	0x1ca3
0x1cba	0x1cc4
0x1cdb	0x1ce3
0x1cfa	0x1cfe
0x1dcb	0x1ddf
0x1d2c	0x1d53
0x1d68	0x1d6e
0x1d85	0x1d90
0x4709	0x4715
0x1cfe	0x1d07
0x1de4	0x1de9
0x2020	0x202f
0x210d	0x2124
0x2143	0x2177
