0x0	0x2
0x1f	0x21
0x4	0x5
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0x9
0x9	0xd
0xe	0x10
0x10	0x11
0x11	0x13
0x13	0x15
0x15	0x1a
0x1a	0x1b
0x1b	0x1f
0x21	0x26
0x26	0x27
0x27	0x2b
0x2d	0x32
0x32	0x33
0x33	0x37
0x39	0x3e
0x3e	0x4196
0x45	0x4a
0x4a	0x4198
0x51	0x56
0x56	0x419a
0x5d	0x62
0x62	0x419c
0x68	0x6c
0x6f	0x74
0x74	0x419e
0x7b	0x80
0x80	0x41a0
0x87	0x8c
0x8c	0x41a2
0x92	0x96
0x99	0x9e
0x9e	0x41a4
0xa5	0xaa
0xaa	0x41a6
0xb1	0xb6
0xb6	0x41a8
0xbd	0xc2
0xc2	0x41aa
0xc9	0xce
0xce	0x41ac
0xd5	0xda
0xda	0x41ae
0xe0	0xe4
0xe7	0xec
0xec	0xed
0xed	0xf1
0xf3	0xf8
0xf8	0xf9
0xf9	0xfd
0xff	0x104
0x104	0x41b0
0x10b	0x110
0x110	0x41b2
0x117	0x11c
0x11c	0x41b4
0x123	0x128
0x128	0x41b6
0x12e	0x132
0x135	0x13a
0x13a	0x41b8
0x141	0x146
0x146	0x41ba
0x14d	0x152
0x152	0x41bc
0x158	0x15c
0x15f	0x164
0x164	0x41be
0x16b	0x170
0x170	0x41c0
0x177	0x17c
0x17c	0x41c2
0x183	0x188
0x188	0x41c4
0x18f	0x194
0x194	0x41c6
0x19b	0x1a0
0x1a0	0x41c8
0x1a6	0x1aa
0x1ac	0x1ad
0x1ad	0x1b1
0x1b9	0x1bb
0x1bb	0x1bc
0x1bc	0x1c0
0x1c1	0x1c4
0x1c7	0x1cb
0x1cb	0x1cf
0x1ed	0x1ef
0x1ef	0x1f0
0x1f0	0x1f4
0x1f5	0x1f8
0x1fb	0x1ff
0x1ff	0x203
0x219	0x21b
0x21b	0x21c
0x21c	0x220
0x221	0x224
0x227	0x22b
0x22b	0x22f
0x231	0x233
0x233	0x234
0x234	0x238
0x239	0x23c
0x23f	0x243
0x243	0x247
0x249	0x24b
0x24b	0x24c
0x24c	0x250
0x251	0x254
0x257	0x25b
0x25b	0x25f
0x261	0x263
0x263	0x264
0x264	0x268
0x269	0x26c
0x26f	0x273
0x273	0x276
0x276	0x277
0x277	0x278
0x278	0x27b
0x27b	0x27c
0x27c	0x27d
0x27d	0x281
0x282	0x285
0x288	0x28a
0x28a	0x28c
0x28c	0x28e
0x28e	0x28f
0x28f	0x291
0x291	0x293
0x293	0x295
0x295	0x298
0x298	0x299
0x299	0x29c
0x29c	0x29e
0x29e	0x2a0
0x2a0	0x2a1
0x2a1	0x2a2
0x2a2	0x2a6
0x2aa	0x2ac
0x2ac	0x2ad
0x2ad	0x2b1
0x2b2	0x2b5
0x2b8	0x2bc
0x2bc	0x2bf
0x2bf	0x2c0
0x2c0	0x2c1
0x2c1	0x2c4
0x2c4	0x2c5
0x2c5	0x2c6
0x2c6	0x2ca
