0x58d	0x5ac	-32
0x20bdV0x22c	0x21c0S0x22c	0
0x20bdV0x22c	0x20ffS0x22c	4
0x20bdV0x22c	0x215dS0x22c	32
0x20bdV0x22c	0x2195S0x22c	32
0x20bdV0x22c	0x2106S0x22c	36
0x20bdV0x22c	0x212cS0x22c	68
0x20d0V0x22c	0x20f8S0x22c	0
0x20d0V0x22c	0x20ceS0x22c	0
0x20d0V0x22c	0x214dS0x22c	0
0x20d0V0x22c	0x2188S0x22c	0
0x20d0V0x22c	0x21c0S0x22c	0
0x20d0V0x22c	0x20ffS0x22c	4
0x20d0V0x22c	0x215dS0x22c	32
0x20d0V0x22c	0x2195S0x22c	32
0x20d0V0x22c	0x2106S0x22c	36
0x20d0V0x22c	0x212cS0x22c	68
0x213cV0x22c	0x214dS0x22c	0
0x213cV0x22c	0x2188S0x22c	0
0x213cV0x22c	0x21c0S0x22c	0
0x213cV0x22c	0x215dS0x22c	32
0x213cV0x22c	0x2195S0x22c	32
0x215fV0x22c	0x214dS0x22c	0
0x215fV0x22c	0x2188S0x22c	0
0x215fV0x22c	0x21c0S0x22c	0
0x215fV0x22c	0x215dS0x22c	32
0x215fV0x22c	0x2195S0x22c	32
0x2177V0x22c	0x2188S0x22c	0
0x2177V0x22c	0x21c0S0x22c	0
0x2177V0x22c	0x2195S0x22c	32
0x2197V0x22c	0x2188S0x22c	0
0x2197V0x22c	0x21c0S0x22c	0
0x2197V0x22c	0x2195S0x22c	32
0x21afV0x22c	0x21c0S0x22c	0
0x21c2V0x22c	0x21c0S0x22c	0
0x1011V0x44c	0x1004S0x44c	-68
0x1011V0x44c	0x100bS0x44c	-64
0x1011V0x44c	0x1012S0x44c	-32
0x1011V0x44c	0x1026S0x44c	0
0x2259V0x44c	0x224cS0x44c	-68
0x2259V0x44c	0x2253S0x44c	-64
0x2259V0x44c	0x225aS0x44c	-32
0x2259V0x44c	0x2280S0x44c	0
0x2211V0x44c	0x224cS0x44c	0
0x2211V0x44c	0x2222S0x44c	0
0x2211V0x44c	0x22a1S0x44c	0
0x2211V0x44c	0x2253S0x44c	4
0x2211V0x44c	0x225aS0x44c	36
0x2211V0x44c	0x2280S0x44c	68
0x2224V0x44c	0x224cS0x44c	0
0x2224V0x44c	0x2222S0x44c	0
0x2224V0x44c	0x22a1S0x44c	0
0x2224V0x44c	0x2253S0x44c	4
0x2224V0x44c	0x225aS0x44c	36
0x2224V0x44c	0x2280S0x44c	68
0x2290V0x44c	0x22a1S0x44c	0
0x22a3V0x44c	0x22a1S0x44c	0
0x199cV0x72b	0x2e49	0
0x199cV0x72b	0x19afS0x72b	0
0x199cV0x72b	0x19c3S0x72b	32
0x19ccV0x72b	0x2e49	0
0x19ccV0x72b	0x19afS0x72b	0
0x19ccV0x72b	0x19c3S0x72b	32
0x1a24V0x783	0x2eeb	0
0x1a24V0x783	0x1a37S0x783	0
0x1a40V0x783	0x2eeb	0
0x1a40V0x783	0x1a37S0x783	0
0x1d02V0x811	0x1cf5S0x811	-68
0x1d02V0x811	0x1cfcS0x811	-64
0x1d02V0x811	0x1d03S0x811	-32
0x1d02V0x811	0x1d17S0x811	0
0x234aV0x811	0x233dS0x811	-68
0x234aV0x811	0x2344S0x811	-64
0x234aV0x811	0x234bS0x811	-32
0x234aV0x811	0x2371S0x811	0
0x23d6V0x811	0x23c9S0x811	-68
0x23d6V0x811	0x23d0S0x811	-64
0x23d6V0x811	0x23d7S0x811	-32
0x23d6V0x811	0x23fdS0x811	0
0x2455V0x811	0x2448S0x811	-68
0x2455V0x811	0x244fS0x811	-64
0x2455V0x811	0x2456S0x811	-32
0x2455V0x811	0x247cS0x811	0
0x22f2V0x811	0x233dS0x811	0
0x22f2V0x811	0x23c9S0x811	0
0x22f2V0x811	0x2448S0x811	0
0x22f2V0x811	0x2303S0x811	0
0x22f2V0x811	0x2392S0x811	0
0x22f2V0x811	0x241eS0x811	0
0x22f2V0x811	0x249dS0x811	0
0x22f2V0x811	0x24d8S0x811	0
0x22f2V0x811	0x2510S0x811	0
0x22f2V0x811	0x2344S0x811	4
0x22f2V0x811	0x23d0S0x811	4
0x22f2V0x811	0x244fS0x811	4
0x22f2V0x811	0x2313S0x811	32
0x22f2V0x811	0x239fS0x811	32
0x22f2V0x811	0x24adS0x811	32
0x22f2V0x811	0x24e5S0x811	32
0x22f2V0x811	0x234bS0x811	36
0x22f2V0x811	0x23d7S0x811	36
0x22f2V0x811	0x2456S0x811	36
0x22f2V0x811	0x2371S0x811	68
0x22f2V0x811	0x23fdS0x811	68
0x22f2V0x811	0x247cS0x811	68
0x2315V0x811	0x233dS0x811	0
0x2315V0x811	0x23c9S0x811	0
0x2315V0x811	0x2448S0x811	0
0x2315V0x811	0x2303S0x811	0
0x2315V0x811	0x2392S0x811	0
0x2315V0x811	0x241eS0x811	0
0x2315V0x811	0x249dS0x811	0
0x2315V0x811	0x24d8S0x811	0
0x2315V0x811	0x2510S0x811	0
0x2315V0x811	0x2344S0x811	4
0x2315V0x811	0x23d0S0x811	4
0x2315V0x811	0x244fS0x811	4
0x2315V0x811	0x2313S0x811	32
0x2315V0x811	0x239fS0x811	32
0x2315V0x811	0x24adS0x811	32
0x2315V0x811	0x24e5S0x811	32
0x2315V0x811	0x234bS0x811	36
0x2315V0x811	0x23d7S0x811	36
0x2315V0x811	0x2456S0x811	36
0x2315V0x811	0x2371S0x811	68
0x2315V0x811	0x23fdS0x811	68
0x2315V0x811	0x247cS0x811	68
0x2381V0x811	0x23c9S0x811	0
0x2381V0x811	0x2448S0x811	0
0x2381V0x811	0x2392S0x811	0
0x2381V0x811	0x241eS0x811	0
0x2381V0x811	0x249dS0x811	0
0x2381V0x811	0x24d8S0x811	0
0x2381V0x811	0x2510S0x811	0
0x2381V0x811	0x23d0S0x811	4
0x2381V0x811	0x244fS0x811	4
0x2381V0x811	0x239fS0x811	32
0x2381V0x811	0x24adS0x811	32
0x2381V0x811	0x24e5S0x811	32
0x2381V0x811	0x23d7S0x811	36
0x2381V0x811	0x2456S0x811	36
0x2381V0x811	0x23fdS0x811	68
0x2381V0x811	0x247cS0x811	68
0x23a1V0x811	0x23c9S0x811	0
0x23a1V0x811	0x2448S0x811	0
0x23a1V0x811	0x2392S0x811	0
0x23a1V0x811	0x241eS0x811	0
0x23a1V0x811	0x249dS0x811	0
0x23a1V0x811	0x24d8S0x811	0
0x23a1V0x811	0x2510S0x811	0
0x23a1V0x811	0x23d0S0x811	4
0x23a1V0x811	0x244fS0x811	4
0x23a1V0x811	0x239fS0x811	32
0x23a1V0x811	0x24adS0x811	32
0x23a1V0x811	0x24e5S0x811	32
0x23a1V0x811	0x23d7S0x811	36
0x23a1V0x811	0x2456S0x811	36
0x23a1V0x811	0x23fdS0x811	68
0x23a1V0x811	0x247cS0x811	68
0x240dV0x811	0x2448S0x811	0
0x240dV0x811	0x241eS0x811	0
0x240dV0x811	0x249dS0x811	0
0x240dV0x811	0x24d8S0x811	0
0x240dV0x811	0x2510S0x811	0
0x240dV0x811	0x244fS0x811	4
0x240dV0x811	0x24adS0x811	32
0x240dV0x811	0x24e5S0x811	32
0x240dV0x811	0x2456S0x811	36
0x240dV0x811	0x247cS0x811	68
0x2420V0x811	0x2448S0x811	0
0x2420V0x811	0x241eS0x811	0
0x2420V0x811	0x249dS0x811	0
0x2420V0x811	0x24d8S0x811	0
0x2420V0x811	0x2510S0x811	0
0x2420V0x811	0x244fS0x811	4
0x2420V0x811	0x24adS0x811	32
0x2420V0x811	0x24e5S0x811	32
0x2420V0x811	0x2456S0x811	36
0x2420V0x811	0x247cS0x811	68
0x248cV0x811	0x249dS0x811	0
0x248cV0x811	0x24d8S0x811	0
0x248cV0x811	0x2510S0x811	0
0x248cV0x811	0x24adS0x811	32
0x248cV0x811	0x24e5S0x811	32
0x24afV0x811	0x249dS0x811	0
0x24afV0x811	0x24d8S0x811	0
0x24afV0x811	0x2510S0x811	0
0x24afV0x811	0x24adS0x811	32
0x24afV0x811	0x24e5S0x811	32
0x24c7V0x811	0x24d8S0x811	0
0x24c7V0x811	0x2510S0x811	0
0x24c7V0x811	0x24e5S0x811	32
0x24e7V0x811	0x24d8S0x811	0
0x24e7V0x811	0x2510S0x811	0
0x24e7V0x811	0x24e5S0x811	32
0x24ffV0x811	0x2510S0x811	0
0x2512V0x811	0x2510S0x811	0
0x1d58V0x832	0x1d4bS0x832	-68
0x1d58V0x832	0x1d52S0x832	-64
0x1d58V0x832	0x1d59S0x832	-32
0x1d58V0x832	0x1d6dS0x832	0
0x25b9V0x832	0x25acS0x832	-68
0x25b9V0x832	0x25b3S0x832	-64
0x25b9V0x832	0x25baS0x832	-32
0x25b9V0x832	0x25e0S0x832	0
0x2645V0x832	0x2638S0x832	-68
0x2645V0x832	0x263fS0x832	-64
0x2645V0x832	0x2646S0x832	-32
0x2645V0x832	0x266cS0x832	0
0x26c4V0x832	0x26b7S0x832	-68
0x26c4V0x832	0x26beS0x832	-64
0x26c4V0x832	0x26c5S0x832	-32
0x26c4V0x832	0x26ebS0x832	0
0x2561V0x832	0x25acS0x832	0
0x2561V0x832	0x2638S0x832	0
0x2561V0x832	0x26b7S0x832	0
0x2561V0x832	0x2572S0x832	0
0x2561V0x832	0x2601S0x832	0
0x2561V0x832	0x268dS0x832	0
0x2561V0x832	0x270cS0x832	0
0x2561V0x832	0x2747S0x832	0
0x2561V0x832	0x277fS0x832	0
0x2561V0x832	0x25b3S0x832	4
0x2561V0x832	0x263fS0x832	4
0x2561V0x832	0x26beS0x832	4
0x2561V0x832	0x2582S0x832	32
0x2561V0x832	0x260eS0x832	32
0x2561V0x832	0x271cS0x832	32
0x2561V0x832	0x2754S0x832	32
0x2561V0x832	0x25baS0x832	36
0x2561V0x832	0x2646S0x832	36
0x2561V0x832	0x26c5S0x832	36
0x2561V0x832	0x25e0S0x832	68
0x2561V0x832	0x266cS0x832	68
0x2561V0x832	0x26ebS0x832	68
0x2584V0x832	0x25acS0x832	0
0x2584V0x832	0x2638S0x832	0
0x2584V0x832	0x26b7S0x832	0
0x2584V0x832	0x2572S0x832	0
0x2584V0x832	0x2601S0x832	0
0x2584V0x832	0x268dS0x832	0
0x2584V0x832	0x270cS0x832	0
0x2584V0x832	0x2747S0x832	0
0x2584V0x832	0x277fS0x832	0
0x2584V0x832	0x25b3S0x832	4
0x2584V0x832	0x263fS0x832	4
0x2584V0x832	0x26beS0x832	4
0x2584V0x832	0x2582S0x832	32
0x2584V0x832	0x260eS0x832	32
0x2584V0x832	0x271cS0x832	32
0x2584V0x832	0x2754S0x832	32
0x2584V0x832	0x25baS0x832	36
0x2584V0x832	0x2646S0x832	36
0x2584V0x832	0x26c5S0x832	36
0x2584V0x832	0x25e0S0x832	68
0x2584V0x832	0x266cS0x832	68
0x2584V0x832	0x26ebS0x832	68
0x25f0V0x832	0x2638S0x832	0
0x25f0V0x832	0x26b7S0x832	0
0x25f0V0x832	0x2601S0x832	0
0x25f0V0x832	0x268dS0x832	0
0x25f0V0x832	0x270cS0x832	0
0x25f0V0x832	0x2747S0x832	0
0x25f0V0x832	0x277fS0x832	0
0x25f0V0x832	0x263fS0x832	4
0x25f0V0x832	0x26beS0x832	4
0x25f0V0x832	0x260eS0x832	32
0x25f0V0x832	0x271cS0x832	32
0x25f0V0x832	0x2754S0x832	32
0x25f0V0x832	0x2646S0x832	36
0x25f0V0x832	0x26c5S0x832	36
0x25f0V0x832	0x266cS0x832	68
0x25f0V0x832	0x26ebS0x832	68
0x2610V0x832	0x2638S0x832	0
0x2610V0x832	0x26b7S0x832	0
0x2610V0x832	0x2601S0x832	0
0x2610V0x832	0x268dS0x832	0
0x2610V0x832	0x270cS0x832	0
0x2610V0x832	0x2747S0x832	0
0x2610V0x832	0x277fS0x832	0
0x2610V0x832	0x263fS0x832	4
0x2610V0x832	0x26beS0x832	4
0x2610V0x832	0x260eS0x832	32
0x2610V0x832	0x271cS0x832	32
0x2610V0x832	0x2754S0x832	32
0x2610V0x832	0x2646S0x832	36
0x2610V0x832	0x26c5S0x832	36
0x2610V0x832	0x266cS0x832	68
0x2610V0x832	0x26ebS0x832	68
0x267cV0x832	0x26b7S0x832	0
0x267cV0x832	0x268dS0x832	0
0x267cV0x832	0x270cS0x832	0
0x267cV0x832	0x2747S0x832	0
0x267cV0x832	0x277fS0x832	0
0x267cV0x832	0x26beS0x832	4
0x267cV0x832	0x271cS0x832	32
0x267cV0x832	0x2754S0x832	32
0x267cV0x832	0x26c5S0x832	36
0x267cV0x832	0x26ebS0x832	68
0x268fV0x832	0x26b7S0x832	0
0x268fV0x832	0x268dS0x832	0
0x268fV0x832	0x270cS0x832	0
0x268fV0x832	0x2747S0x832	0
0x268fV0x832	0x277fS0x832	0
0x268fV0x832	0x26beS0x832	4
0x268fV0x832	0x271cS0x832	32
0x268fV0x832	0x2754S0x832	32
0x268fV0x832	0x26c5S0x832	36
0x268fV0x832	0x26ebS0x832	68
0x26fbV0x832	0x270cS0x832	0
0x26fbV0x832	0x2747S0x832	0
0x26fbV0x832	0x277fS0x832	0
0x26fbV0x832	0x271cS0x832	32
0x26fbV0x832	0x2754S0x832	32
0x271eV0x832	0x270cS0x832	0
0x271eV0x832	0x2747S0x832	0
0x271eV0x832	0x277fS0x832	0
0x271eV0x832	0x271cS0x832	32
0x271eV0x832	0x2754S0x832	32
0x2736V0x832	0x2747S0x832	0
0x2736V0x832	0x277fS0x832	0
0x2736V0x832	0x2754S0x832	32
0x2756V0x832	0x2747S0x832	0
0x2756V0x832	0x277fS0x832	0
0x2756V0x832	0x2754S0x832	32
0x276eV0x832	0x277fS0x832	0
0x2781V0x832	0x277fS0x832	0
0x1ea8V0x8bf	0x30e5	0
0x1ea8V0x8bf	0x1ebbS0x8bf	0
0x1ea8V0x8bf	0x1ecfS0x8bf	32
0x1ed8V0x8bf	0x30e5	0
0x1ed8V0x8bf	0x1ebbS0x8bf	0
0x1ed8V0x8bf	0x1ecfS0x8bf	32
0x1f74V0x937	0x1f67S0x937	-68
0x1f74V0x937	0x1f6eS0x937	-64
0x1f74V0x937	0x1f75S0x937	-32
0x1f74V0x937	0x1f89S0x937	0
0x2818V0x937	0x280bS0x937	-68
0x2818V0x937	0x2812S0x937	-64
0x2818V0x937	0x2819S0x937	-32
0x2818V0x937	0x283fS0x937	0
0x27d0V0x937	0x280bS0x937	0
0x27d0V0x937	0x27e1S0x937	0
0x27d0V0x937	0x2860S0x937	0
0x27d0V0x937	0x2812S0x937	4
0x27d0V0x937	0x2819S0x937	36
0x27d0V0x937	0x283fS0x937	68
0x27e3V0x937	0x280bS0x937	0
0x27e3V0x937	0x27e1S0x937	0
0x27e3V0x937	0x2860S0x937	0
0x27e3V0x937	0x2812S0x937	4
0x27e3V0x937	0x2819S0x937	36
0x27e3V0x937	0x283fS0x937	68
0x284fV0x937	0x2860S0x937	0
0x2862V0x937	0x2860S0x937	0
