0x12e1
0x1831
0x18b2
0x18fd
0x1964
0x1a00
0x1a52
0x1cae
0x1dc6
0x1eea
0x13620x12d2
0x13620x1db7
0x19a2S0x72b
0x1a2aS0x783
0x1eaeS0x8bf
