0x0	__function_selector__
0x220	earned(address)
0x278	name()
0x2fb	rewards(address)
0x353	setRewardDistribution(address)
0x397	setEscrowPercentage(uint256)
0x3c5	rewardDistribution()
0x40f	totalSupply()
0x42d	DURATION()
0x44b	withdraw(uint256)
0x479	decimals()
0x49d	notifyRewardAmount(uint256)
0x4cb	getReward()
0x4d5	escrowPercentage()
0x4f3	balanceOf(address)
0x54b	renounceOwnership()
0x555	stake(uint256,address)
0x5a3	rewardRate()
0x5c1	lastTimeRewardApplicable()
0x5df	initialize(address,address,address,string,string)
0x791	userRewardPerTokenPaid(address)
0x7e9	owner()
0x833	isOwner()
0x855	symbol()
0x8d8	rewardEscrow()
0x922	stake(uint256)
0x950	dough()
0x99a	initialize(address)
0x9de	lastUpdateTime()
0x9fc	rewardPerToken()
0xa1a	referralOf(address)
0xa9e	rewardPerTokenStored()
0xabc	saveToken(address)
0xb00	exit()
0xb0a	periodFinish()
0xb28	uni()
0xb72	transferOwnership(address)
0xbb6	0xbb6
0xc9d	0xc9d
0xf6c	0xf6c
0x141a	0x141a
0x19c6	0x19c6
0x1d3b	0x1d3b
0x1f91	0x1f91
0x1ff0	0x1ff0
0x22f5	0x22f5
0x24bd	0x24bd
0x2842	0x2842
0x290e	0x290e
0x2958	0x2958
0x29de	0x29de
0x2a28	0x2a28
0x2ab0	0x2ab0
0x2ab8	0x2ab8
0x2bb7	0x2bb7
0x2c88	0x2c88
0x2ca1	0x2ca1
0x2cb8	0x2cb8
0x3085	0x3085
0x32d0	0x32d0
0x33d6	0x33d6
0x3421	0x3421
0x34a1	0x34a1
0x35da	()
0x35da	fallback()
