0x24e
0x2fc
0x32d
0x337
0x39c
0x410
0x46c
0x4c3
0x65e
0x8c3
0x8ca
0x8dc
0x9d8
0x9dd
0xa3b
0xa9b
0xaa7
0xaf3
0xb21
0xb26
0xb48
0xc3b
0xc40
0xca3
0xcdb
0xda0
0xe04
0xe6a
0x100f
0x107b
0x1080
0x108d
0x1098
0x10a0
0x10b3
0x1113
0x1132
0x1142
0x11db
0x1354
0x135f
0x1364
0x136f
0x1374
0x13b8
0x13fd
0x1518
0x1523
0x16f5
0x18d7
0x190c
0x1aa1
0x1b70
0x1b92
0x1e3a
0x1e6e
0x205b
0x2068
0x2098
0x20c5
0x20f8
0x2112
0x211a
0x2120
0x2126
0x213c
0x218b
0x22a7
0x22f6
0x242a
0x254d
0x2556
0x2680
0x2689
0x276d
0x27da
0x2857
0x288c
0x29a1
0x2a67
0x2b57
0x2b95
0x2bc2
0x2c0f
0x2c23
0x2e7a
0x2f80
0x3084
0x30f0
0x323c
