0xaf3	0x1ed8	0	Regular
0x1dec	0x1ed8	0	Regular
0x2696B0x20b60x207b	0x1ed8	0	Regular
0x2696B0x16bd	0x1ed8	0	Regular
0x2696B0x20d00x207b	0x1ed8	0	Regular
0x2696B0x20f80x207b	0x1ed8	0	Regular
0x2696B0x21200x207b	0x1ed8	0	Regular
0x2696B0x20b60x1ffdB0xd61	0x1ed8	0	Regular
0x2696B0x20d00x1ffdB0xd61	0x1ed8	0	Regular
0x2696B0x20f80x1ffdB0xd61	0x1ed8	0	Regular
0x2696B0x21200x1ffdB0xd61	0x1ed8	0	Regular
0x2696B0x2c01B0x21cf	0x1ed8	0	Regular
0x2696B0x20b60x2b09B0x21cf	0x1ed8	0	Regular
0x2696B0x20d00x2b09B0x21cf	0x1ed8	0	Regular
0x2696B0x20f80x2b09B0x21cf	0x1ed8	0	Regular
0x2696B0x21200x2b09B0x21cf	0x1ed8	0	Regular
